# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix1 f_fix2 f_fix3 f_fix4 f_fix5 f_fix6 f_fix7 f_fix8 f_fix9 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
16520000 298.232 -216.801 -51.7871 172.104 73.4325 15.0101 44.791 132.424 -19.4476 96.5028 -1.0541e-09 -1.68583e-09 -9.87805e-10 1.48857e-10 -9.24405e-10 -7.86889e-10 -7.95492e-10 -7.95492e-10
16530000 298.452 -215.604 -30.7244 156.353 87.7013 27.3864 88.6096 128.515 -12.9679 120.401 -8.90936e-10 -1.12828e-09 -5.72121e-10 -1.85155e-10 -5.21663e-10 -5.27147e-10 -5.10858e-10 -5.10858e-10
16540000 298.576 -210.548 -31.6264 163.597 85.9715 -4.43542 63.7713 131.157 -42.3503 85.5827 -7.34286e-11 -1.49257e-10 -2.07857e-10 1.32332e-10 -9.58347e-11 -7.4594e-11 -8.04457e-11 -8.04457e-11
16550000 298.197 -196.973 -25.5756 164.716 79.3868 -1.59821 55.888 137.677 5.95952 108.451 5.22177e-10 6.39739e-10 4.99386e-10 8.40539e-11 2.26715e-10 3.02192e-10 3.07477e-10 3.07477e-10
16560000 298.843 -235.559 -59.5489 163.836 62.4024 23.8821 53.4525 151.994 -11.0536 76.4542 1.29834e-09 1.48968e-09 6.3859e-10 3.93771e-10 8.27582e-10 6.89221e-10 6.85126e-10 6.85126e-10
16570000 299.088 -249.363 -63.5076 159.158 51.921 26.0994 83.1929 135.794 -0.894815 116.887 1.34526e-09 1.68958e-09 1.01376e-09 1.85383e-10 7.89248e-10 7.75703e-10 7.77105e-10 7.77105e-10
16580000 298.046 -256.944 -36.6157 158.891 53.2666 21.904 61.598 139.557 -8.5892 82.2407 1.83503e-09 1.6964e-09 1.04058e-09 4.23776e-10 1.07094e-09 8.10685e-10 8.01837e-10 8.01837e-10
16590000 297.809 -215.117 -46.0495 146.674 81.3792 28.0278 71.2812 138.282 -4.40271 108.714 5.78786e-10 6.60038e-10 3.01933e-10 9.69117e-11 4.45623e-10 3.09677e-10 3.08849e-10 3.08849e-10
16600000 298.925 -225.312 -19.6277 189.708 90.1937 -9.66335 60.1216 132.196 4.43873 87.6315 1.39206e-09 1.80524e-09 9.72124e-10 4.82226e-11 1.06277e-09 8.11047e-10 8.26836e-10 8.26836e-10
16610000 298.445 -212.962 -30.9629 159.411 65.0874 17.2238 87.3534 98.8597 -7.43317 107.963 2.29098e-09 2.4696e-09 1.46797e-09 3.78302e-10 1.41716e-09 1.13857e-09 1.14516e-09 1.14516e-09
16620000 298.669 -233.447 -27.4475 157.496 77.0113 -7.59307 85.848 149.89 -4.92285 104.603 6.71358e-10 3.40145e-10 3.37617e-10 2.46821e-10 1.93372e-10 1.55549e-10 1.50536e-10 1.50536e-10
16630000 299.112 -242.943 -10.5613 150.46 112.653 -28.7637 64.4919 107.467 22.1621 108.078 -4.06747e-10 -6.96695e-10 -3.34151e-10 -9.3638e-11 -2.51301e-10 -3.28973e-10 -3.24503e-10 -3.24503e-10
16640000 298.522 -262.101 -17.627 142.407 69.7754 -8.27789 65.1856 97.0435 19.6984 90.5537 -1.90709e-09 -2.16394e-09 -1.32202e-09 -3.66477e-10 -1.02311e-09 -9.93834e-10 -9.90574e-10 -9.90574e-10
16650000 298.599 -250.486 -25.1608 131.818 73.9369 5.64806 71.3675 133.846 0.741163 91.6983 -1.62339e-09 -1.89573e-09 -1.29786e-09 -2.78395e-10 -7.79972e-10 -8.94274e-10 -8.80711e-10 -8.80711e-10
16660000 297.148 -251.353 -29.856 158.014 71.7514 21.3935 55.1123 140.361 -2.2742 88.6889 -9.3954e-10 -1.42976e-09 -8.0394e-10 2.69823e-11 -7.14718e-10 -6.68944e-10 -6.6271e-10 -6.6271e-10
16670000 296.984 -238.542 -12.9438 123.787 80.0182 24.3764 82.0872 107.858 -11.0243 92.5297 -1.43759e-09 -1.1977e-09 -6.80023e-10 -3.531e-10 -7.93548e-10 -5.36381e-10 -5.30791e-10 -5.30791e-10
16680000 298.257 -238.273 -43.2423 129.027 68.9902 11.5085 82.4537 125.154 -15.187 107.26 -8.74051e-10 -5.8281e-10 -2.53881e-10 -4.40152e-10 -4.40103e-10 -2.86051e-10 -2.82237e-10 -2.82237e-10
16690000 298.304 -215.923 -29.3785 151.869 64.0734 5.64247 84.1262 149.837 6.97042 105.862 -1.48592e-09 -1.42199e-09 -5.58781e-10 -4.08948e-10 -1.06953e-09 -6.54249e-10 -6.56896e-10 -6.56896e-10
16700000 297.986 -204.823 -24.8323 137.629 73.5954 -0.459185 81.3996 128.988 14.5164 99.8728 -2.1858e-09 -2.25989e-09 -1.22245e-09 -4.1899e-10 -1.38371e-09 -1.03865e-09 -1.03447e-09 -1.03447e-09
16710000 297.693 -241.302 -5.93517 158.295 79.5839 -4.85366 86.6669 132.661 -25.6453 79.719 -1.28502e-09 -1.19818e-09 -6.9379e-10 -1.72358e-10 -8.59654e-10 -5.31376e-10 -5.42584e-10 -5.42584e-10
16720000 297.59 -222.239 -21.7503 180.765 73.63 1.75827 93.7842 116.709 -0.583715 99.9791 4.27049e-10 1.63895e-10 1.70132e-10 1.8627e-10 8.70794e-11 6.33839e-11 6.09276e-11 6.09276e-11
16730000 296.442 -244.354 -22.1836 143.233 74.2911 23.8443 76.4585 124.887 -19.9689 114.581 1.96633e-09 2.2289e-09 1.07857e-09 4.2344e-10 1.28605e-09 1.02233e-09 1.01824e-09 1.01824e-09
16740000 296.906 -221.847 5.11934 155.227 83.4879 -8.94531 75.6118 116.346 -4.71215 98.8079 2.98083e-09 3.1255e-09 1.76713e-09 6.83381e-10 1.69116e-09 1.45692e-09 1.43582e-09 1.43582e-09
16750000 296.501 -240.262 -21.7303 151.136 68.992 14.4305 74.4153 158.305 -5.48248 96.8808 1.06738e-09 1.33238e-09 5.98614e-10 2.17206e-10 7.52191e-10 6.1291e-10 6.11479e-10 6.11479e-10
16760000 296.121 -261.551 -39.9816 144.745 69.9814 8.4107 72.9775 136.364 -6.76359 95.4153 1.28333e-10 3.7441e-10 9.99771e-11 -7.33511e-11 2.58356e-10 1.77645e-10 1.77176e-10 1.77176e-10
16770000 296.645 -235.998 -48.5947 141.307 62.1886 38.1766 55.3462 132.167 -1.03034 99.6984 1.1266e-09 1.53898e-09 1.1334e-09 -2.9453e-11 6.70144e-10 7.20462e-10 7.26734e-10 7.26734e-10
16780000 297.274 -227.431 -10.7179 171.3 45.1921 18.3964 64.6112 130.791 -25.5364 98.0149 8.97955e-10 1.74806e-09 8.8059e-10 -2.44586e-11 7.11018e-10 8.21469e-10 8.09681e-10 8.09681e-10
16790000 297.102 -211.828 -43.5546 160.406 54.4537 18.1152 82.6978 143.444 -6.51842 116.041 6.21906e-10 5.33241e-10 2.91477e-10 2.24356e-10 3.23577e-10 2.6039e-10 2.52784e-10 2.52784e-10
16800000 298.928 -211.618 -24.4602 158.893 57.4996 17.7277 78.3952 125.679 -13.2034 107.313 3.75797e-10 -6.99278e-11 -7.06022e-11 2.26544e-10 2.14713e-10 -3.03132e-11 -2.63459e-11 -2.63459e-11
16810000 300.456 -228.293 -39.8585 135.77 39.5111 -18.3389 93.1911 132.068 -18.9059 143.013 -1.34315e-09 -1.77175e-09 -9.90038e-10 -1.89936e-10 -8.59752e-10 -8.30275e-10 -8.24652e-10 -8.24652e-10
16820000 299.571 -215.217 -25.1282 129.753 61.3521 -29.2287 100.187 124.852 -25.474 111.315 -2.00402e-09 -2.25985e-09 -1.08696e-09 -4.94148e-10 -1.23202e-09 -1.03679e-09 -1.02644e-09 -1.02644e-09
16830000 300.568 -219.279 -34.1766 133.847 64.9588 14.5623 77.7765 141.134 -6.27219 93.2335 -1.94628e-09 -2.13805e-09 -1.09845e-09 -3.7667e-10 -1.2699e-09 -9.9427e-10 -9.82765e-10 -9.82765e-10
16840000 300.097 -254.02 -41.0361 130.808 33.7707 -3.33568 62.7155 130.081 -23.6481 110.477 -2.35117e-09 -2.46142e-09 -1.55974e-09 -4.0559e-10 -1.39113e-09 -1.15582e-09 -1.15563e-09 -1.15563e-09
16850000 302.055 -229.038 -38.0896 156.097 43.6369 8.16039 62.6271 132.073 -23.7192 95.1446 -1.84082e-09 -1.58278e-09 -8.97379e-10 -5.23353e-10 -9.99471e-10 -7.4112e-10 -7.25822e-10 -7.25822e-10
16860000 303.44 -255.734 -23.8569 151.545 35.8582 -24.8947 82.0887 132.473 -40.9814 120.454 -4.44939e-10 -6.23673e-10 -3.98822e-10 2.96717e-11 -2.83754e-10 -2.54571e-10 -2.71552e-10 -2.71552e-10
16870000 302.83 -260.776 -30.0382 147.554 56.975 -27.7678 55.2317 111.732 -14.5906 90.0886 -5.02618e-10 -3.91892e-10 -2.10443e-10 -2.1757e-10 -1.88689e-10 -1.90442e-10 -1.74105e-10 -1.74105e-10
16880000 302.927 -242.419 -8.46848 131.334 54.5438 -8.38182 55.8441 128.601 -0.418007 97.6764 5.71258e-10 1.05773e-09 7.93292e-10 -1.51799e-10 3.16765e-10 4.86491e-10 4.82804e-10 4.82804e-10
16890000 301.386 -284.138 -42.5018 128.089 39.2293 25.3299 71.6746 118.805 -28.3155 93.8605 1.14552e-09 7.16284e-10 3.34939e-10 4.43238e-10 6.61963e-10 3.31825e-10 3.35683e-10 3.35683e-10
16900000 300.912 -253.794 -23.6475 136.563 65.9637 13.303 61.8983 141.728 4.02157 111.031 2.11368e-09 2.22123e-09 1.32796e-09 5.79484e-10 1.08124e-09 1.05945e-09 1.03892e-09 1.03892e-09
16910000 301.263 -246.611 -21.8173 129.059 76.9734 19.1237 67.6495 129.371 -35.4557 110.005 2.51661e-09 3.35818e-09 1.80142e-09 2.82802e-10 1.69889e-09 1.54906e-09 1.54344e-09 1.54344e-09
16920000 301.749 -260.596 -20.4332 136.683 44.7839 13.4815 73.7309 144.361 8.49751 134.405 3.58516e-09 3.74125e-09 2.15972e-09 7.05087e-10 2.10571e-09 1.73177e-09 1.71459e-09 1.71459e-09
16930000 302.094 -245.493 -18.9843 156.358 57.8608 -10.5373 96.1602 148.201 -21.2462 124.007 2.75511e-09 3.36949e-09 2.10863e-09 1.97603e-10 1.72359e-09 1.53695e-09 1.54529e-09 1.54529e-09
16940000 301.361 -277.579 -27.7491 159.693 49.7701 -23.9035 62.6168 106.115 -24.276 101.93 1.05221e-09 9.783e-10 4.25899e-10 2.89887e-10 6.78511e-10 4.32979e-10 4.38342e-10 4.38342e-10
16950000 301.847 -256.094 -8.03884 173.599 65.5342 12.7041 64.7531 123.81 -32.3432 112.026 1.43799e-10 -4.24125e-10 -1.71073e-10 2.50341e-10 -9.50347e-11 -1.9292e-10 -1.94153e-10 -1.94153e-10
16960000 301.465 -258.117 -42.4818 133.213 47.5363 -20.9303 86.2827 138.379 -18.6704 124.905 -7.59826e-10 -1.30802e-09 -8.18125e-10 5.70151e-11 -5.28205e-10 -6.09332e-10 -6.1171e-10 -6.1171e-10
16970000 301.512 -261.111 -15.6536 172.452 80.6815 -2.61491 81.4312 154.213 -19.5984 113.011 -1.21241e-09 -8.80121e-10 -4.20384e-10 -4.37304e-10 -6.62921e-10 -3.99626e-10 -3.96987e-10 -3.96987e-10
16980000 301.576 -272.425 -7.78167 129.785 71.7337 -16.9568 82.49 145.09 -16.857 107.816 -5.15437e-10 -7.44418e-10 -2.32486e-10 -1.90301e-10 -3.40698e-10 -3.48953e-10 -3.35355e-10 -3.35355e-10
16990000 301.715 -219.678 -32.2313 138.482 64.6213 -6.45206 74.1492 149.508 -18.7607 118.754 -8.09486e-10 -8.11469e-10 -2.50506e-10 -2.55205e-10 -6.25042e-10 -3.91997e-10 -3.81183e-10 -3.81183e-10
17000000 301.671 -273.145 -51.4715 136.034 63.7364 -4.32429 93.7887 151.587 -54.9383 144.415 -1.75251e-09 -2.02421e-09 -1.34363e-09 -1.66921e-10 -1.05114e-09 -9.39911e-10 -9.43324e-10 -9.43324e-10
17010000 300.671 -255.034 -4.6536 165.857 85.721 14.9484 98.3322 140.865 -29.1344 152.373 -2.47468e-09 -2.84069e-09 -1.51584e-09 -4.9863e-10 -1.52534e-09 -1.29159e-09 -1.29935e-09 -1.29935e-09
17020000 300.294 -257.617 -19.5603 142.329 64.2975 18.5276 97.5432 157.721 -14.0591 145.299 -1.98855e-09 -1.83884e-09 -9.18273e-10 -5.99289e-10 -1.06773e-09 -8.4892e-10 -8.21124e-10 -8.21124e-10
17030000 299.427 -256.176 8.31689 158.182 81.236 30.8268 67.7324 169.063 -31.802 89.2376 -2.43443e-09 -2.73673e-09 -1.64342e-09 -4.2764e-10 -1.43708e-09 -1.2791e-09 -1.27238e-09 -1.27238e-09
17040000 299.67 -267.372 0.92407 161.475 64.9088 -8.62374 98.669 148.957 -15.3768 117.729 8.69618e-11 2.6669e-11 -1.49942e-10 2.21487e-10 1.00165e-11 3.03149e-11 1.28959e-11 1.28959e-11
17050000 300.291 -280.504 -24.0749 149.829 45.441 -49.9791 83.1084 136.995 -11.5638 130.722 9.06206e-10 9.20732e-10 3.41628e-10 3.01632e-10 5.89603e-10 4.31941e-10 4.19833e-10 4.19833e-10
17060000 301.81 -282.199 -10.6041 151.145 80.0409 0.449212 64.0806 140.665 -1.47741 114.449 1.59115e-09 1.53543e-09 8.81911e-10 3.02906e-10 9.79507e-10 6.9006e-10 6.99664e-10 6.99664e-10
17070000 300.2 -270.218 -18.646 139.494 82.3927 9.60576 76.4495 130.153 -11.5977 126.909 2.8926e-09 3.15185e-09 1.85053e-09 5.47568e-10 1.71861e-09 1.46983e-09 1.46145e-09 1.46145e-09
17080000 301.02 -313.434 -32.9902 144.199 54.621 0.965508 60.623 134.219 -25.8507 100.337 1.43389e-09 1.68215e-09 8.42577e-10 2.64411e-10 9.85556e-10 7.85283e-10 7.81522e-10 7.81522e-10
17090000 300.348 -286.644 -24.0593 142.145 58.3819 -8.10381 74.5033 145.493 -13.6936 143.657 1.05378e-09 1.10591e-09 5.57268e-10 1.96934e-10 7.1505e-10 5.03782e-10 5.06292e-10 5.06292e-10
17100000 299.608 -289.681 -26.8542 162.338 75.2526 11.3795 60.222 128.005 -25.5934 107.707 -1.94404e-10 -1.90091e-10 -2.94833e-10 7.15279e-11 -5.33009e-11 -8.43061e-11 -8.91499e-11 -8.91499e-11
17110000 299.557 -261.024 -38.7602 162.155 39.2066 7.23754 61.4818 154.644 -57.4933 110.661 8.48639e-11 1.55489e-11 2.67183e-10 -1.16738e-10 -5.40359e-12 2.44431e-11 2.50423e-11 2.50423e-11
17120000 300.808 -239.818 -13.3168 146.19 85.5196 16.6759 64.7559 142.503 3.0175 128.995 1.44237e-10 3.47195e-10 5.77312e-10 -2.9936e-10 8.37568e-11 1.68451e-10 1.8328e-10 1.8328e-10
17130000 301.13 -308.869 -32.4334 150.294 69.7049 12.4296 80.3593 149.759 -29.7134 132.361 -5.13068e-10 -7.39703e-10 -7.44814e-10 1.63151e-10 -2.16473e-10 -3.20199e-10 -3.36242e-10 -3.36242e-10
17140000 299.788 -296.466 -27.5817 159.262 68.872 -11.3871 73.9024 134.917 -26.7819 125.572 -6.38097e-10 -7.57609e-10 -6.40109e-10 -6.43625e-11 -2.67895e-10 -3.73147e-10 -3.66256e-10 -3.66256e-10
17150000 300.906 -286.567 -33.368 169.782 73.4629 17.9296 75.2103 151.323 -39.1438 119.866 -1.62574e-09 -1.77392e-09 -4.8134e-10 -5.10712e-10 -1.25363e-09 -8.12458e-10 -8.0158e-10 -8.0158e-10
17160000 300.749 -296.422 -39.3505 161.476 76.283 18.1774 62.1778 141.954 -26.9797 129.376 -1.91597e-09 -2.41052e-09 -1.19492e-09 -2.59701e-10 -1.34224e-09 -1.10377e-09 -1.0988e-09 -1.0988e-09
17170000 301.134 -291.969 -30.0037 114.847 66.8835 10.7994 57.7913 159.152 -3.27215 138.465 -2.46969e-09 -2.85568e-09 -1.48551e-09 -4.22915e-10 -1.67832e-09 -1.33441e-09 -1.32678e-09 -1.32678e-09
17180000 301.375 -279.903 -32.1882 154.971 75.4682 -13.8535 65.1743 118.912 -14.8458 118.826 -1.82202e-09 -2.32927e-09 -1.39266e-09 -9.21729e-11 -1.24646e-09 -1.07554e-09 -1.07852e-09 -1.07852e-09
17190000 301.471 -288.085 -25.0866 169.877 83.444 20.3184 86.771 167.545 -16.5048 134.384 -2.63286e-10 -1.90971e-10 9.02041e-11 -2.81519e-10 -1.18412e-10 -9.46997e-11 -8.3028e-11 -8.3028e-11
17200000 301.42 -275.557 -23.7651 142.824 90.4903 18.4368 62.1683 142.835 -2.55669 117.442 4.22397e-11 1.34757e-10 4.29461e-11 1.02975e-10 -4.12286e-11 8.86976e-11 7.14769e-11 7.14769e-11
17210000 302.066 -295.533 -17.4172 154.25 90.4862 3.86558 75.7493 149.507 -18.5984 140.421 1.88099e-09 2.06689e-09 1.1046e-09 3.42896e-10 1.22797e-09 9.47936e-10 9.52327e-10 9.52327e-10
17220000 301.25 -298.403 -23.6502 153.016 96.8875 -6.9133 57.1624 146.922 -31.959 123.828 1.66859e-09 1.81652e-09 1.0277e-09 2.23997e-10 1.08151e-09 8.2566e-10 8.26702e-10 8.26702e-10
17230000 300.341 -279.289 -23.8854 148.866 97.2805 1.49691 74.0933 162.041 -18.5596 116.735 1.60975e-09 1.57584e-09 6.57564e-10 5.15812e-10 9.81315e-10 7.16441e-10 7.09305e-10 7.09305e-10
17240000 300.373 -311.399 -43.9925 144.652 77.8013 -0.27392 73.6763 137.598 1.74774 137.928 2.31086e-09 2.98202e-09 1.79031e-09 2.253e-10 1.40601e-09 1.37944e-09 1.36806e-09 1.36806e-09
17250000 299.221 -296.94 -1.07148 161.768 94.2885 -1.30667 71.7444 155.769 -44.9123 116.364 2.17709e-09 2.57952e-09 1.47538e-09 4.07771e-10 1.29125e-09 1.20457e-09 1.19535e-09 1.19535e-09
17260000 299.516 -267.724 -11.2183 159.419 110.189 -3.31218 57.7815 152.924 -17.6113 119.64 1.38303e-09 1.33233e-09 6.04177e-10 4.49916e-10 8.39814e-10 6.2625e-10 6.17364e-10 6.17364e-10
17270000 298.961 -285.935 -48.5085 139.924 76.1535 -42.6485 92.0213 169.037 -12.6664 148.44 -1.71553e-10 5.27363e-11 -1.90939e-10 9.61442e-11 -2.89608e-11 4.64291e-11 3.67407e-11 3.67407e-11
17280000 299.235 -265.189 -20.3682 155.748 108.64 -8.76929 67.0029 187.466 -1.54824 141.535 4.77618e-10 5.53396e-10 5.39232e-10 -1.2834e-10 2.79362e-10 2.42645e-10 2.5217e-10 2.5217e-10
17290000 298.851 -269.909 -30.4144 140.002 64.2132 1.34592 41.112 168.823 -18.3744 101.445 -1.26233e-09 -1.09671e-09 -4.34104e-10 -3.97845e-10 -8.86288e-10 -5.09821e-10 -5.15609e-10 -5.15609e-10
17300000 298.505 -294.338 -41.3811 133.575 65.3995 14.2051 68.2006 152.072 -12.1392 127.555 -4.34173e-09 -5.14267e-09 -3.08637e-09 -7.17355e-10 -2.46174e-09 -2.38705e-09 -2.36336e-09 -2.36336e-09
17310000 298.128 -235.92 -12.8718 163.496 97.5405 -6.67842 65.6071 169.833 -24.4629 124.805 -2.43101e-09 -2.89233e-09 -1.4061e-09 -4.69701e-10 -1.6763e-09 -1.35456e-09 -1.34199e-09 -1.34199e-09
17320000 298.965 -292.134 -26.85 160.864 78.7335 17.5014 79.4227 136.525 5.56085 146.42 -9.78467e-10 -1.37938e-09 -8.83298e-10 -1.22295e-10 -5.38653e-10 -6.51437e-10 -6.49149e-10 -6.49149e-10
17330000 299.465 -310.566 -30.7273 122.405 79.3096 -8.94543 77.681 153.027 -38.7586 126.671 -7.95179e-10 -5.89838e-10 -4.62908e-10 -1.75865e-10 -4.20591e-10 -2.89703e-10 -2.85932e-10 -2.85932e-10
17340000 298.976 -272.568 -38.7815 172.202 87.1065 9.21955 104.181 177.27 -18.2132 144.894 -1.76784e-09 -1.76475e-09 -9.26807e-10 -3.86136e-10 -1.05869e-09 -7.8929e-10 -7.89458e-10 -7.89458e-10
17350000 298.42 -290.369 -28.5695 168.901 78.0668 -9.10556 63.0687 169.219 -19.812 111.533 -6.53741e-10 -4.58972e-10 -1.02426e-10 -3.65428e-10 -3.58302e-10 -2.20668e-10 -2.13014e-10 -2.13014e-10
17360000 298.837 -269.947 -24.7444 140.991 86.5907 -27.5694 96.1649 185.606 -45.6094 153.054 5.7136e-10 2.53309e-10 1.56445e-10 1.18113e-10 3.77426e-10 1.17707e-10 1.1291e-10 1.1291e-10
17370000 298.791 -301.368 -16.2927 150.086 76.3914 -2.38526 75.2135 160.901 -33.2623 136.486 2.53001e-10 5.45936e-10 2.46455e-10 -4.64968e-11 2.47781e-10 2.69577e-10 2.52563e-10 2.52563e-10
17380000 297.95 -325.176 -17.9899 148.365 81.6716 -13.3959 77.3313 158.074 -26.3119 136.522 3.16102e-09 3.57287e-09 1.81594e-09 6.48409e-10 2.01773e-09 1.62538e-09 1.62983e-09 1.62983e-09
17390000 297.534 -309.998 -9.31278 154.286 86.541 -14.8321 85.7175 148.259 -12.6925 152.714 3.03967e-09 3.75294e-09 2.0578e-09 4.72581e-10 1.86272e-09 1.7149e-09 1.70532e-09 1.70532e-09
17400000 296.944 -296.348 -6.03569 167.372 94.734 -29.0518 91.129 165.464 -41.5919 139.543 9.60166e-10 1.35655e-09 7.96622e-10 2.78571e-11 6.89617e-10 6.34111e-10 6.36147e-10 6.36147e-10
17410000 297.26 -262.056 -20.9454 138.03 79.7813 -19.7669 88.8378 172.768 -14.9327 146.733 7.73418e-11 -5.25319e-10 -3.69681e-10 2.69158e-10 -4.02018e-11 -2.37378e-10 -2.45191e-10 -2.45191e-10
17420000 296.393 -269.935 -14.5369 146.915 96.4511 -22.8701 81.1242 189.037 6.07734 124.888 7.56562e-10 9.68751e-10 3.58239e-10 2.7436e-10 4.19038e-10 4.40032e-10 4.25964e-10 4.25964e-10
17430000 297.038 -277.681 -19.837 148.858 89.6657 -28.819 80.8579 193.789 10.3121 129.528 2.73755e-09 3.45597e-09 1.95651e-09 3.00422e-10 1.80354e-09 1.59518e-09 1.59352e-09 1.59352e-09
17440000 296.58 -277.985 -43.5415 154.992 69.3585 -24.1498 88.6537 189.04 -37.9358 163.965 2.3699e-09 2.71599e-09 1.90165e-09 1.35887e-10 1.38047e-09 1.24058e-09 1.25117e-09 1.25117e-09
17450000 296.74 -274.059 -23.9786 160.708 75.1811 -16.1384 104.199 185.295 -28.9602 144.472 4.30502e-10 6.40901e-10 3.67586e-10 -1.44351e-10 4.38878e-10 2.91049e-10 2.9089e-10 2.9089e-10
17460000 297.917 -257.846 -29.0343 168.925 76.3285 -19.7313 93.3557 167.236 -14.3665 125.402 -1.49758e-09 -1.69376e-09 -9.162e-10 -3.17612e-10 -8.95128e-10 -7.73961e-10 -7.7477e-10 -7.7477e-10
17470000 297.979 -245.976 -38.7642 167.075 48.181 -6.47387 100.153 170.39 -38.7029 153.58 -3.74467e-09 -4.12465e-09 -2.32596e-09 -7.77836e-10 -2.1951e-09 -1.89954e-09 -1.8946e-09 -1.8946e-09
17480000 297.896 -268.404 -22.9388 173.708 32.1596 -10.4791 103.781 153.805 -17.799 142.852 -1.86615e-09 -1.8619e-09 -8.8719e-10 -5.30666e-10 -1.11215e-09 -8.67463e-10 -8.48305e-10 -8.48305e-10
17490000 298.739 -276.952 -14.3034 152.229 60.1547 -14.7014 111.675 153.839 -47.7669 135.835 -5.65593e-10 -9.69358e-10 -5.59981e-10 9.99657e-11 -5.00261e-10 -4.54491e-10 -4.54633e-10 -4.54633e-10
17500000 298.363 -282.293 -18.7335 161.63 63.7518 -33.2706 109.278 174.613 -23.0697 156.123 -3.62239e-10 -3.50431e-10 -1.52267e-10 -7.46414e-11 -2.8912e-10 -1.53651e-10 -1.64468e-10 -1.64468e-10
17510000 298.616 -310.836 -42.6174 128.111 30.2848 -10.1047 95.3289 159.579 -22.7207 127.58 -1.3136e-09 -1.2514e-09 -6.66505e-10 -2.72363e-10 -8.56122e-10 -5.76446e-10 -5.77308e-10 -5.77308e-10
17520000 299.698 -275.593 -23.3301 132.394 64.356 -12.5919 107.764 162.126 -31.8593 122.384 -1.90768e-09 -2.68409e-09 -1.66792e-09 1.48096e-10 -1.37897e-09 -1.20345e-09 -1.21967e-09 -1.21967e-09
17530000 300.244 -310.106 -18.123 113.157 66.7933 8.7043 94.2791 181.507 -36.1017 126.163 -7.44775e-10 -1.00492e-09 -7.30782e-10 7.39387e-11 -5.51847e-10 -4.8072e-10 -4.87389e-10 -4.87389e-10
17540000 300.604 -316.867 -6.52853 139.575 65.9491 24.8884 66.3578 201.385 -41.6621 95.12 -2.28506e-10 -8.61118e-11 1.36406e-10 -2.04739e-10 -1.51517e-10 -3.52159e-11 -2.81678e-11 -2.81678e-11
17550000 300.849 -313.002 11.605 149.013 76.7027 17.2509 73.4669 191.501 -47.0924 95.913 1.58043e-09 1.56928e-09 9.60412e-10 2.03207e-10 9.78339e-10 7.17638e-10 7.12112e-10 7.12112e-10
17560000 298.585 -305.33 -7.00242 181.132 71.9752 4.07268 85.6298 184.645 -17.6424 124.043 2.55651e-09 2.75766e-09 1.55493e-09 5.06972e-10 1.52721e-09 1.27014e-09 1.2651e-09 1.2651e-09
17570000 298.063 -302.323 -24.7673 164.667 60.1173 -4.58624 117.351 151.43 -17.2515 117.388 1.78458e-09 1.7659e-09 7.90743e-10 3.79281e-10 1.27024e-09 7.98435e-10 8.05005e-10 8.05005e-10
17580000 297.682 -288.489 15.2665 150.863 73.5441 5.31421 96.1521 165.588 -34.0586 108.856 1.0995e-09 1.62466e-09 1.02642e-09 -9.91932e-11 7.99939e-10 7.45633e-10 7.4949e-10 7.4949e-10
17590000 297.459 -292.404 16.5431 161.346 56.7289 5.66346 95.0474 164.887 -47.0533 104.579 2.28363e-09 2.39693e-09 1.32859e-09 5.69686e-10 1.32923e-09 1.12939e-09 1.11755e-09 1.11755e-09
17600000 296.287 -299.991 -24.2879 170.027 77.7767 8.77162 120.01 191.272 -36.8594 135.058 1.57913e-10 1.34919e-10 -2.06916e-10 2.54453e-10 1.13186e-10 7.50744e-11 5.32006e-11 5.32006e-11
17610000 296.785 -320.095 11.6312 164.978 61.7509 33.2122 117.053 191.437 -52.219 123.772 3.05991e-10 2.13834e-10 2.79654e-10 4.82548e-11 1.04089e-10 1.03908e-10 1.10937e-10 1.10937e-10
17620000 297.506 -324.397 -4.19368 160.638 49.3692 17.2829 90.03 175.579 -38.8139 122.545 4.49093e-10 3.37298e-10 1.8682e-10 2.48658e-10 1.42771e-10 1.4946e-10 1.53978e-10 1.53978e-10
17630000 296.501 -297.045 -43.7348 140.44 49.8843 46.0038 86.0624 193.142 -17.4619 109.447 -7.85116e-10 -6.22448e-10 -4.95396e-10 -6.6138e-11 -4.68395e-10 -2.66829e-10 -2.83523e-10 -2.83523e-10
17640000 296.89 -325.686 -6.9419 123.171 56.0968 28.2964 92.2313 183.695 -32.4341 122.086 -2.82449e-09 -3.33687e-09 -1.92583e-09 -3.43779e-10 -1.79526e-09 -1.51467e-09 -1.52298e-09 -1.52298e-09
17650000 297.12 -300.973 -18.5065 148.466 65.2809 11.6308 81.7488 215.37 -18.3935 119.634 -1.27976e-09 -1.16755e-09 -6.58049e-10 -4.08408e-10 -6.08135e-10 -5.43446e-10 -5.26458e-10 -5.26458e-10
17660000 298.161 -319.045 8.45485 158.42 85.7357 27.2601 97.9989 198.674 -23.6453 109.837 -9.19447e-10 -9.49773e-10 -2.96516e-10 -4.4048e-10 -5.79018e-10 -4.70781e-10 -4.5428e-10 -4.5428e-10
