# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix1 f_fix2 f_fix3 f_fix4 f_fix5 f_fix6 f_fix7 f_fix8 f_fix9 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
16850000 336.95 6.7777 -31.3709 -35.3787 68.0127 10.5425 -36.7306 -124.291 -18.7404 -40.276 -1.06028e-09 -1.05289e-09 -7.22953e-10 -1.70816e-10 -5.41613e-10 -4.98e-10 -4.81496e-10 -4.81496e-10
16860000 336.49 -20.2041 -43.8347 -42.0207 58.4 -40.8942 -57.7188 -107.548 31.1431 -26.6783 7.71947e-10 4.13626e-10 1.25979e-10 2.82127e-10 5.3188e-10 1.90434e-10 1.93025e-10 1.93025e-10
16870000 336.711 -8.79461 -41.339 -51.1936 85.9131 -6.901 -95.8366 -144.531 11.7684 -118.865 1.33042e-09 1.58714e-09 9.14097e-10 2.6006e-10 7.93911e-10 7.53347e-10 7.44535e-10 7.44535e-10
16880000 336.771 -13.7125 -35.963 -42.3826 87.985 5.2606 -56.289 -142.5 9.04289 -84.5964 1.60461e-09 1.73556e-09 9.64617e-10 2.2909e-10 1.08907e-09 7.98845e-10 8.03144e-10 8.03144e-10
16890000 335.973 -11.1438 -44.4411 -18.048 97.3038 6.4416 -102.845 -156.53 11.3144 -86.9899 5.74944e-10 9.34958e-10 5.53429e-10 4.50454e-11 3.08254e-10 4.46002e-10 4.28186e-10 4.28186e-10
16900000 336.367 -4.70496 -24.9519 -19.4151 91.2825 -19.4752 -27.401 -160.384 21.3187 -33.3832 -1.25632e-09 -9.73623e-10 -5.72242e-10 -2.35305e-10 -7.69489e-10 -4.12012e-10 -4.26588e-10 -4.26588e-10
16910000 336.597 -16.0188 -27.0617 -29.9331 73.4679 -0.423325 -35.2623 -142.358 48.1409 -42.5213 -5.0372e-10 -2.99937e-10 -2.22178e-10 -2.9239e-10 -5.19501e-11 -1.36711e-10 -1.24862e-10 -1.24862e-10
16920000 337.508 -10.9244 -20.4916 -47.6982 74.1385 -8.6774 -39.1782 -142.602 16.612 -63.5828 2.81237e-10 3.65732e-10 2.76931e-10 -1.68033e-11 1.6619e-10 1.79021e-10 1.72459e-10 1.72459e-10
16930000 338.887 -15.9464 -3.76637 1.11046 66.323 -10.5745 -98.1535 -140.757 -8.3994 -101.182 -2.90402e-11 2.18731e-10 9.15785e-11 -9.23091e-11 3.19662e-11 9.34003e-11 9.31017e-11 9.31017e-11
16940000 338.763 11.4404 -39.7807 -34.5689 66.5531 -0.0839177 -52.0753 -171.26 -19.7482 -54.4178 -7.54342e-10 -1.18509e-09 -6.00839e-10 -3.82575e-12 -5.70026e-10 -5.48889e-10 -5.38582e-10 -5.38582e-10
16950000 338.823 1.42575 -44.9851 -39.5188 67.9307 2.44694 -45.9032 -166.527 -6.12922 -47.0884 -8.80739e-11 1.10832e-10 2.62417e-10 -8.32519e-11 -2.44173e-10 6.166e-11 4.88896e-11 4.88896e-11
16960000 337.84 -13.6992 -35.6094 -26.8225 63.6397 -14.3136 -51.5382 -117.36 -18.9365 -69.8736 4.36749e-10 4.54851e-10 2.26949e-10 1.18166e-10 2.24427e-10 1.87964e-10 1.93902e-10 1.93902e-10
16970000 338.242 -14.8043 -38.7782 -41.3678 90.4514 7.43336 -22.0893 -157.546 -50.3689 -57.0621 -5.75605e-10 -7.85963e-10 -4.29362e-10 -4.79285e-11 -3.324e-10 -3.45919e-10 -3.41492e-10 -3.41492e-10
16980000 337.317 7.87237 -30.1436 -18.0513 86.2661 2.49111 -59.2794 -165.46 -11.221 -79.827 -2.20156e-09 -2.42172e-09 -1.66053e-09 -3.58766e-10 -1.06542e-09 -1.11562e-09 -1.10512e-09 -1.10512e-09
16990000 337.499 3.65127 -57.2185 -27.3693 71.3218 2.10106 -24.786 -171.606 -16.9281 -50.0353 -2.09214e-09 -2.51472e-09 -1.34045e-09 -4.35807e-10 -1.28814e-09 -1.16321e-09 -1.16255e-09 -1.16255e-09
17000000 337.2 -11.8237 2.85577 -46.6876 115.251 -0.360705 -2.68723 -172.15 -3.03017 5.42253 2.57963e-10 2.04205e-10 4.22443e-10 -8.90394e-11 1.35258e-12 9.14691e-11 9.31169e-11 9.31169e-11
17010000 337.025 -2.85961 -27.2192 -11.9012 97.2783 -3.47308 -50.5861 -172.284 -18.6591 -69.1063 1.14269e-09 1.51564e-09 8.24749e-10 2.59942e-10 6.18636e-10 6.82455e-10 6.89683e-10 6.89683e-10
17020000 336.997 -9.35167 -24.765 -38.9975 110.285 -3.62707 -49.4751 -189.251 -10.1654 -33.7822 6.88257e-10 1.01093e-09 4.76484e-10 1.20979e-10 5.31207e-10 4.93451e-10 4.86198e-10 4.86198e-10
17030000 338.144 -42.5685 -20.5915 -8.778 104.129 1.51927 -42.4398 -176.496 -26.6416 -58.3334 1.98041e-09 1.56523e-09 1.07506e-09 6.12555e-10 8.92313e-10 7.18526e-10 7.20818e-10 7.20818e-10
17040000 337.626 -0.940556 -43.2914 -34.5274 78.9514 -0.870867 -15.5788 -151.653 13.8474 -14.4068 2.51958e-10 4.94417e-10 1.98117e-10 3.15394e-11 2.05262e-10 2.40682e-10 2.29515e-10 2.29515e-10
17050000 338.026 -28.1221 -25.994 -38.1703 101.859 -13.8862 -71.6899 -135.818 1.2525 -53.6468 2.01195e-09 1.64531e-09 1.11938e-09 5.4381e-10 9.20562e-10 7.49902e-10 7.41753e-10 7.41753e-10
17060000 338.256 -17.6503 -35.2139 4.30953 98.4962 1.00506 -55.8044 -180.191 1.9286 -82.3489 2.64473e-09 3.2109e-09 2.04822e-09 2.16485e-10 1.65165e-09 1.48086e-09 1.49084e-09 1.49084e-09
17070000 339.127 12.5323 -31.3532 -53.5107 91.8354 24.4647 -52.7197 -146.094 -37.5288 -72.4326 2.7337e-09 3.02385e-09 1.4769e-09 5.91243e-10 1.7887e-09 1.39173e-09 1.38468e-09 1.38468e-09
17080000 338.622 4.17576 -13.4413 -78.2127 90.822 27.7898 -10.1654 -153.601 -2.34726 -51.1145 2.86149e-09 3.10179e-09 1.56015e-09 7.06643e-10 1.72547e-09 1.42432e-09 1.41422e-09 1.41422e-09
17090000 338.916 -28.4732 -28.4681 -53.7655 92.1096 7.98397 -40.1165 -149.771 -3.77871 -74.3759 1.44874e-10 6.01312e-10 1.92631e-10 -3.70902e-11 2.41892e-10 2.94649e-10 2.8713e-10 2.8713e-10
17100000 339.785 -20.5957 -36.5909 -96.1117 72.337 41.0029 -43.8557 -159.513 -27.0067 -79.124 -1.2569e-09 -1.53244e-09 -8.10032e-10 -3.22045e-10 -5.95429e-10 -6.9248e-10 -6.7388e-10 -6.7388e-10
17110000 340.32 -16.6265 -59.3994 -72.4064 42.3678 39.1651 -50.2501 -194.608 11.5002 -66.5762 -2.4143e-09 -2.63149e-09 -1.28548e-09 -6.05596e-10 -1.46138e-09 -1.20952e-09 -1.19479e-09 -1.19479e-09
17120000 340.628 -0.583944 -3.39994 -41.6848 78.1573 25.2753 -66.0112 -171.033 3.97643 -55.9347 -2.21197e-09 -2.34696e-09 -1.01758e-09 -6.56661e-10 -1.41127e-09 -1.08596e-09 -1.07661e-09 -1.07661e-09
17130000 340.631 -3.40253 -25.1492 -27.01 33.5474 18.7898 -38.8142 -156.382 -13.8288 -28.7278 -2.59212e-09 -3.26039e-09 -2.21894e-09 2.93887e-11 -1.68019e-09 -1.49868e-09 -1.50917e-09 -1.50917e-09
17140000 341.152 -2.45909 -34.6609 -39.9797 21.6782 9.58272 -63.0612 -137.393 -0.583461 -62.8113 -1.49829e-09 -1.75354e-09 -7.3709e-10 -3.66769e-10 -9.98853e-10 -7.85232e-10 -7.85797e-10 -7.85797e-10
17150000 341.027 -12.5496 -9.28419 -15.9497 76.7042 -7.02242 -57.1432 -167.866 6.12708 -54.3922 -1.93543e-09 -2.46532e-09 -1.50989e-09 -1.93251e-10 -1.21832e-09 -1.15046e-09 -1.15045e-09 -1.15045e-09
17160000 342.464 -28.014 -18.6946 -64.6567 52.079 9.8139 -81.4494 -138.545 1.46484 -63.5209 -1.82651e-09 -2.4609e-09 -1.41665e-09 -1.37016e-10 -1.18459e-09 -1.11869e-09 -1.12283e-09 -1.12283e-09
17170000 342.856 -10.7406 -81.6157 -36.6745 34.6688 -17.7312 -65.4933 -173.013 -29.5602 -49.5929 -2.21779e-09 -2.23452e-09 -1.29234e-09 -5.01242e-10 -1.22307e-09 -1.02366e-09 -1.01426e-09 -1.01426e-09
17180000 343.373 -45.3832 -61.3002 -50.1041 52.4868 10.5338 -94.1025 -152.166 -37.4216 -78.8309 6.137e-10 9.41148e-10 5.87126e-10 1.47697e-10 3.04041e-10 4.53744e-10 4.55014e-10 4.55014e-10
17190000 343.359 -5.07866 -22.7648 -33.5644 81.9224 21.3572 -103.846 -118.349 -55.1505 -85.7817 2.95457e-09 2.96012e-09 1.74846e-09 6.29036e-10 1.72959e-09 1.3608e-09 1.36836e-09 1.36836e-09
17200000 343.838 -9.46472 -67.6054 -54.8183 45.8002 15.1607 -60.6317 -130.225 -11.2508 -66.62 1.63478e-09 1.83013e-09 9.0927e-10 3.26491e-10 1.07762e-09 8.25468e-10 8.33549e-10 8.33549e-10
17210000 343.784 -36.8245 -56.0418 -32.1497 70.197 20.4909 -66.9073 -176.786 5.47761 -82.6148 9.3309e-10 4.91799e-10 4.06639e-10 3.4848e-10 3.84237e-10 2.28138e-10 2.31551e-10 2.31551e-10
17220000 344.809 -18.2661 -67.4945 -81.1594 74.8623 -14.7565 -96.215 -166.702 22.9845 -92.0545 5.73421e-10 6.81326e-10 4.14387e-10 7.7388e-11 3.68524e-10 3.20958e-10 3.2229e-10 3.2229e-10
17230000 345.009 -9.15751 -60.9064 -62.0238 62.2654 -15.6532 -52.3201 -153.813 16.2121 -58.9206 6.57168e-10 1.01174e-09 3.30055e-10 1.77642e-10 5.28847e-10 4.72591e-10 4.65927e-10 4.65927e-10
17240000 344.471 5.6994 -32.2743 -62.7946 59.6228 12.4628 -51.4001 -178.685 -5.76799 -64.4268 1.56989e-09 2.07395e-09 1.05685e-09 3.52222e-10 9.16961e-10 9.61848e-10 9.47984e-10 9.47984e-10
17250000 343.769 -4.13132 -20.2186 -60.4545 68.7236 24.3465 -68.4767 -158.479 -16.4565 -73.2229 1.92932e-10 4.29953e-10 2.42095e-10 -3.54151e-11 1.31631e-10 1.96609e-10 1.92985e-10 1.92985e-10
17260000 344.506 -30.3747 -56.1618 -37.6154 76.3814 -13.697 -88.0877 -163.409 -48.2023 -79.3853 5.75627e-10 2.1326e-10 3.40242e-10 1.46914e-10 1.75452e-10 9.89564e-11 9.97994e-11 9.97994e-11
17270000 344.727 -20.1453 -52.2872 -67.8935 82.0334 -18.8975 -86.868 -136.238 -25.6411 -94.0454 4.15035e-10 3.46895e-10 2.19641e-10 6.76898e-11 2.78867e-10 1.52866e-10 1.62731e-10 1.62731e-10
17280000 345.545 -14.309 -46.6666 -116.379 64.6047 2.57787 -57.8581 -179.693 -24.4282 -91.2459 -2.06718e-10 -1.22253e-10 -2.8919e-10 -2.51725e-12 7.69994e-13 -7.16688e-11 -6.95354e-11 -6.95354e-11
17290000 346.3 -0.799033 -51.7776 -62.4578 56.379 25.3358 -56.4045 -188.473 -24.7902 -61.6209 1.0653e-09 7.64822e-10 6.23599e-10 3.12469e-10 4.53499e-10 3.56965e-10 3.61514e-10 3.61514e-10
17300000 345.971 -12.793 -37.8962 -69.3234 65.0902 6.33253 -44.0583 -164.888 -2.10776 -55.0621 -9.41028e-10 -3.53378e-10 -6.6858e-11 -5.78421e-10 -4.09572e-10 -1.91733e-10 -1.64733e-10 -1.64733e-10
17310000 346.684 -9.06831 -30.5418 -27.645 76.225 17.4195 -49.5777 -140.017 -24.0758 -84.4854 -1.02523e-09 -1.25005e-09 -7.60706e-10 -1.99179e-10 -5.10578e-10 -5.6993e-10 -5.66303e-10 -5.66303e-10
17320000 346.125 -29.8938 -60.6098 -70.9095 94.684 -3.57728 -38.9896 -169.546 -6.56296 -99.2078 -1.78765e-09 -1.70453e-09 -9.93598e-10 -5.16524e-10 -8.71986e-10 -7.79236e-10 -7.69556e-10 -7.69556e-10
17330000 347.16 -12.7821 -70.5821 -29.1207 91.7209 41.5663 -49.1465 -169.52 27.571 -78.509 -1.30371e-09 -1.89808e-09 -1.23904e-09 -1.08953e-10 -7.14237e-10 -8.93514e-10 -8.8753e-10 -8.8753e-10
17340000 347.389 -12.2146 -44.5203 -21.1627 82.9232 -1.48173 -67.6945 -193.396 -12.2457 -68.417 -2.43462e-09 -2.26761e-09 -1.03064e-09 -7.58653e-10 -1.44232e-09 -1.02302e-09 -1.0219e-09 -1.0219e-09
17350000 345.924 -29.4478 -63.5202 -54.9848 98.1199 7.0724 -75.1203 -145.14 -0.0279806 -79.9106 -7.52187e-10 -1.06864e-09 -2.89124e-10 -9.73281e-11 -7.87437e-10 -4.94657e-10 -4.96251e-10 -4.96251e-10
17360000 344.15 -14.0986 -83.189 -46.1899 82.0615 12.1914 -51.119 -188.174 -7.78986 -104.813 -9.18505e-10 -8.98193e-10 -3.71282e-10 -3.45238e-10 -4.83267e-10 -4.04949e-10 -3.96106e-10 -3.96106e-10
17370000 343.926 5.71293 -76.0101 -20.3356 81.1903 5.15478 -64.3169 -152.502 -36.0686 -91.9201 1.73549e-09 1.99746e-09 9.78991e-10 5.02794e-10 9.58778e-10 9.11659e-10 9.03549e-10 9.03549e-10
17380000 344.161 5.22603 -71.8777 -22.4573 65.2032 20.4771 -74.8116 -168.048 -31.5979 -93.0068 2.05399e-09 2.20587e-09 1.15511e-09 4.5096e-10 1.25685e-09 1.00374e-09 1.00464e-09 1.00464e-09
17390000 344.364 -21.183 -51.118 -28.6437 84.4466 12.6757 -59.7064 -137.291 5.60774 -80.9276 -1.81708e-10 -3.36489e-10 -3.80267e-10 -1.10512e-10 1.93351e-10 -1.58777e-10 -1.52747e-10 -1.52747e-10
17400000 344.883 -26.6539 -59.2888 -35.4641 67.8041 25.1998 -61.7134 -132.217 11.268 -74.047 1.79309e-09 2.4595e-09 1.45326e-09 3.971e-12 1.31075e-09 1.15815e-09 1.14813e-09 1.14813e-09
17410000 344.776 -49.8436 -35.3853 -25.5976 87.5826 12.1793 -45.8492 -148.367 4.41966 -60.8946 -1.29424e-10 -1.57347e-10 -7.18299e-11 -7.23745e-12 -8.63785e-11 -5.77846e-11 -6.27884e-11 -6.27884e-11
17420000 345.461 -26.9014 -31.1383 -37.6059 86.2791 -15.1486 -39.7963 -188.648 -18.5577 -64.9384 2.01567e-11 2.37815e-10 2.20044e-10 -3.40882e-11 -5.09294e-11 1.27887e-10 1.20143e-10 1.20143e-10
17430000 345.659 -17.8851 -46.2847 -33.4988 93.5881 -21.3498 -34.2189 -187.082 -11.2597 -50.635 9.46614e-11 -5.65829e-11 -1.66866e-10 1.9141e-10 -1.2704e-11 -4.64603e-11 -4.64661e-11 -4.64661e-11
17440000 346.112 -30.919 -77.308 -48.9767 57.2811 -20.774 -42.7684 -163.862 8.88771 -57.4347 8.91756e-11 6.80876e-11 -9.24873e-11 1.09512e-10 5.95701e-11 1.4504e-11 1.75027e-11 1.75027e-11
17450000 345.22 -34.484 -62.2001 -31.1294 55.5765 0.714976 -72.7341 -151.381 -18.0553 -99.1024 2.73527e-10 2.76362e-10 -1.90256e-10 1.84425e-10 3.08048e-10 1.0832e-10 1.03343e-10 1.03343e-10
17460000 346.147 -10.73 -53.1168 -37.1402 81.338 15.5543 -80.4992 -141.434 16.6066 -71.7475 4.72507e-10 2.99735e-10 3.27997e-10 1.06616e-10 2.10229e-10 1.40517e-10 1.53147e-10 1.53147e-10
17470000 346.027 -17.4073 -57.4462 -66.6853 86.3822 -8.90386 -79.6465 -183.043 3.37973 -50.1802 -1.2263e-09 -1.14014e-09 -6.51055e-10 -2.81524e-10 -7.26558e-10 -5.15545e-10 -5.22132e-10 -5.22132e-10
17480000 345.12 -14.2574 -54.6894 -31.5375 90.4709 22.2851 -74.942 -162.559 35.2496 -68.9566 -1.77711e-09 -1.58241e-09 -7.5362e-10 -6.62433e-10 -9.87807e-10 -7.53309e-10 -7.40617e-10 -7.40617e-10
17490000 345.847 15.4058 -50.9356 -26.9919 70.9084 3.06332 -66.5888 -169.895 -18.378 -70.0964 -2.37242e-10 -3.55604e-10 -2.46807e-10 5.31988e-11 -2.42307e-10 -1.71725e-10 -1.815e-10 -1.815e-10
17500000 345.724 10.9031 -25.261 -57.0681 118.236 -0.477125 -66.7547 -189.813 -42.4868 -54.7171 5.11925e-10 7.99249e-10 6.81269e-10 -1.48433e-10 2.903e-10 3.6142e-10 3.6797e-10 3.6797e-10
17510000 346.661 -38.9171 -56.821 -40.1647 87.4768 3.73623 -95.3262 -146.302 -21.29 -96.2269 1.31241e-09 1.98658e-09 9.0544e-10 2.09286e-10 9.46083e-10 9.19338e-10 9.13579e-10 9.13579e-10
17520000 346.716 -32.144 -37.4352 -23.5029 103.252 16.5662 -83.4012 -171.61 -56.3223 -88.795 6.23839e-10 8.90776e-10 1.4151e-10 1.62028e-10 6.24388e-10 4.1e-10 4.01216e-10 4.01216e-10
17530000 346.126 -16.507 -57.1853 -76.8949 74.5394 31.0209 -46.7796 -184.517 -20.6242 -71.4745 4.59055e-10 2.59633e-10 1.70812e-10 3.24432e-10 4.93454e-11 1.34686e-10 1.19963e-10 1.19963e-10
17540000 346.363 -10.9844 -61.751 -64.7342 72.4484 18.0198 -70.4106 -165.301 -28.0782 -79.4946 1.83209e-09 2.56437e-09 1.57757e-09 7.26205e-11 1.18522e-09 1.16644e-09 1.18353e-09 1.18353e-09
17550000 346.81 -10.2374 -16.1814 -41.0504 83.3947 36.8663 -79.0845 -196.535 9.75636 -96.8914 1.04333e-09 1.39466e-09 9.0989e-10 -9.05667e-11 7.71949e-10 6.22767e-10 6.41341e-10 6.41341e-10
17560000 346.389 20.485 -15.3144 -43.1586 84.7515 38.0403 -96.9383 -189.322 -49.7898 -75.0865 1.49366e-12 -1.46452e-10 -3.15376e-10 1.28819e-10 4.73713e-11 -8.55541e-11 -9.31715e-11 -9.31715e-11
17570000 345.931 33.6757 -64.9732 -52.4494 35.6846 46.1649 -107.881 -163.327 -17.5139 -110.165 -2.09137e-09 -1.77409e-09 -1.26443e-09 -5.7649e-10 -8.877e-10 -7.9834e-10 -8.02419e-10 -8.02419e-10
17580000 344.842 13.913 -55.1215 -42.9347 58.0912 38.6393 -75.4208 -224.501 -13.0589 -56.4809 -2.08972e-09 -1.93784e-09 -1.1827e-09 -5.4146e-10 -1.11133e-09 -9.03765e-10 -8.96844e-10 -8.96844e-10
17590000 344.996 -0.0657571 -47.5711 -37.0272 92.5129 2.7067 -59.5356 -226.115 -3.70687 -72.6787 -2.12193e-09 -2.09196e-09 -9.91984e-10 -5.12088e-10 -1.40881e-09 -9.46312e-10 -9.57306e-10 -9.57306e-10
17600000 344.591 18.3163 -54.9398 -79.6563 96.8977 16.4697 -88.6548 -195.469 -17.987 -81.9643 -2.18804e-09 -2.37819e-09 -1.06869e-09 -5.70143e-10 -1.3762e-09 -1.07118e-09 -1.06909e-09 -1.06909e-09
17610000 345.17 4.90093 -38.1559 -33.1755 101.5 23.9032 -59.6086 -171.376 -19.7991 -42.2195 -1.53462e-09 -1.4542e-09 -6.92667e-10 -3.46787e-10 -1.03796e-09 -6.65909e-10 -6.65727e-10 -6.65727e-10
17620000 345.13 14.4305 -36.6866 -24.6302 77.1273 30.8974 -90.9297 -164.785 -22.2189 -73.7963 -3.33998e-10 -6.72373e-10 -3.80512e-10 -2.61281e-11 -1.42442e-10 -2.94189e-10 -2.95412e-10 -2.95412e-10
17630000 344.423 20.7919 -36.0824 -25.1764 90.9853 45.0074 -93.3386 -186.84 -6.65423 -93.6308 -1.05502e-09 -1.43095e-09 -9.18223e-10 1.61191e-10 -8.88848e-10 -6.59791e-10 -6.70399e-10 -6.70399e-10
17640000 342.946 22.1147 -40.2296 -28.0752 87.9136 -1.56497 -87.9514 -180.508 -24.1531 -79.4864 -7.51913e-10 -9.47859e-10 -4.39237e-10 -2.41441e-10 -3.7658e-10 -4.26372e-10 -4.19894e-10 -4.19894e-10
17650000 343.53 -19.0429 -33.9963 -35.8281 74.3662 1.01052 -73.0658 -171.508 -30.7145 -92.544 2.66835e-10 6.79456e-10 5.21984e-10 -2.51321e-10 2.45736e-10 2.89558e-10 3.04644e-10 3.04644e-10
17660000 342.727 2.18807 -59.687 -54.1803 78.5813 5.33419 -77.4767 -176.274 -22.3955 -70.0318 7.96036e-10 9.45623e-10 5.83369e-10 1.0668e-10 4.18173e-10 4.07716e-10 4.16381e-10 4.16381e-10
17670000 343.408 1.49116 -40.5354 -24.3539 101.481 9.60586 -57.0748 -154.313 -5.44836 -87.141 8.25721e-10 9.88484e-10 2.74881e-10 2.4807e-10 6.84847e-10 4.64978e-10 4.58885e-10 4.58885e-10
17680000 342.102 -5.60793 -53.748 -49.2888 64.8128 23.8286 -83.1081 -169.566 18.5682 -82.627 2.18146e-09 2.30255e-09 1.42505e-09 3.73668e-10 1.30411e-09 1.07333e-09 1.07431e-09 1.07431e-09
17690000 342.485 35.781 -28.4684 -29.7717 77.8934 10.2763 -81.9224 -162.009 11.6761 -70.3035 1.98777e-09 2.52307e-09 1.62438e-09 1.96993e-10 1.10458e-09 1.147e-09 1.15206e-09 1.15206e-09
17700000 341.93 27.0422 -82.102 -63.0484 48.0552 20.5991 -66.8299 -204.327 -47.8069 -46.6811 1.15742e-09 1.58682e-09 8.54599e-10 1.98919e-10 6.86861e-10 7.26794e-10 7.24144e-10 7.24144e-10
17710000 341.909 16.8941 -29.7906 -32.0468 54.4052 40.1336 -63.3893 -199.295 -2.44843 -67.8539 1.54216e-09 1.59091e-09 7.06761e-10 4.5805e-10 9.55666e-10 7.19256e-10 7.22122e-10 7.22122e-10
17720000 341.048 33.9046 -65.0844 -46.9478 61.0671 32.6009 -84.4369 -210.432 -2.49209 -79.1947 1.13537e-09 1.123e-09 4.47582e-10 5.13005e-10 6.42545e-10 5.278e-10 5.29639e-10 5.29639e-10
17730000 341.158 11.1674 -61.0498 -60.9887 50.6906 24.6096 -52.936 -202.478 6.23103 -47.1578 1.39099e-09 1.29106e-09 8.04788e-10 3.36768e-10 7.41894e-10 6.0728e-10 5.977e-10 5.977e-10
17740000 342.065 54.408 -47.2617 -28.9757 74.6824 19.6121 -98.9805 -195.641 8.61042 -72.1707 -1.55115e-09 -1.14238e-09 -3.93251e-10 -8.17043e-10 -7.15484e-10 -5.24075e-10 -5.10269e-10 -5.10269e-10
17750000 342.033 -3.28061 -44.8417 -37.077 93.5945 18.9181 -67.5545 -190.5 -11.9078 -48.9575 -2.88249e-09 -3.33793e-09 -1.7175e-09 -6.68262e-10 -1.70795e-09 -1.52629e-09 -1.51886e-09 -1.51886e-09
17760000 342.646 20.8474 -53.6106 -43.1329 39.2521 7.79084 -56.299 -193.393 -15.4928 -44.4454 -4.40316e-09 -4.66594e-09 -2.81964e-09 -7.94912e-10 -2.56662e-09 -2.14374e-09 -2.14692e-09 -2.14692e-09
17770000 342.585 41.3906 -33.2599 -15.6679 87.8557 13.8115 -47.1342 -179.428 -1.83002 -23.5461 -3.94273e-09 -4.05572e-09 -2.30171e-09 -8.98034e-10 -2.23219e-09 -1.87559e-09 -1.85513e-09 -1.85513e-09
17780000 343.526 23.776 -51.0192 -26.8015 80.1714 -4.65113 -76.6743 -214.277 16.8646 -75.9935 -1.53576e-09 -1.80727e-09 -9.62998e-10 -2.47649e-10 -9.91651e-10 -8.2871e-10 -8.25631e-10 -8.25631e-10
17790000 343.22 4.91721 -63.5212 -37.7076 94.7934 23.7377 -99.1508 -195.795 -26.3522 -96.2985 3.55274e-11 2.91228e-10 1.91512e-10 -1.44404e-10 1.37996e-10 1.39656e-10 1.45115e-10 1.45115e-10
17800000 344.001 8.82919 -72.0653 -26.8249 67.9276 30.9099 -85.1574 -192.094 8.26362 -85.2947 -1.87975e-10 -8.76322e-11 -5.12513e-11 1.14056e-10 -3.10918e-10 -2.57835e-11 -4.33884e-11 -4.33884e-11
17810000 343.771 33.0175 -57.0061 -16.1092 97.0909 25.5234 -115.073 -173.574 -15.4886 -81.2142 -1.55172e-10 -3.07843e-10 -2.3741e-10 7.76099e-11 -1.64553e-10 -1.46055e-10 -1.5577e-10 -1.5577e-10
17820000 344.307 31.537 -42.9168 -51.1674 89.4709 22.2361 -118.773 -189.931 -26.1241 -82.0501 5.18268e-10 7.77642e-10 5.47091e-10 -4.15574e-11 3.70069e-10 3.77243e-10 3.78055e-10 3.78055e-10
17830000 344.511 28.5194 -69.4045 -80.0095 55.2887 51.5393 -131.696 -197.937 -4.61635 -96.5894 1.20241e-09 1.76095e-09 9.21408e-10 1.769e-10 7.54592e-10 8.15968e-10 8.06854e-10 8.06854e-10
17840000 345.357 12.2857 -77.0774 -77.8827 89.0134 42.1199 -85.3115 -187.894 -12.7052 -101.367 4.27449e-09 4.48601e-09 2.42533e-09 8.91716e-10 2.61072e-09 2.04618e-09 2.04637e-09 2.04637e-09
17850000 346.099 40.9793 -65.4264 -53.9027 80.8285 19.821 -54.5351 -153.02 -3.52751 -84.8898 3.56361e-09 3.74919e-09 2.01338e-09 7.36508e-10 2.25435e-09 1.73594e-09 1.73144e-09 1.73144e-09
17860000 345.613 62.1798 -29.7881 -38.0319 102.182 2.96128 -73.3858 -183.331 20.0998 -66.549 2.91118e-09 3.30951e-09 1.97422e-09 3.9612e-10 1.7504e-09 1.48666e-09 1.50143e-09 1.50143e-09
17870000 345.65 59.8923 -65.6547 -25.6475 97.9544 21.3497 -46.9927 -175.104 32.9454 -35.6861 -5.9082e-11 -1.95548e-10 -1.93288e-10 5.13418e-11 2.42146e-11 -8.87549e-11 -8.5738e-11 -8.5738e-11
17880000 345.743 50.6918 -63.221 -22.791 79.9749 15.9433 -67.9393 -222.731 22.4027 -48.9481 -5.01267e-10 -3.84466e-10 1.38111e-10 -3.98459e-10 -3.81533e-10 -1.98767e-10 -1.80962e-10 -1.80962e-10
17890000 344.845 43.9227 -96.3131 -42.5183 48.8808 66.8816 -99.3836 -193.336 -7.32258 -95.3151 -1.44778e-09 -1.24198e-09 -8.73673e-10 -4.05682e-10 -6.96213e-10 -5.98548e-10 -5.92077e-10 -5.92077e-10
17900000 344.802 41.3674 -31.4496 -42.8154 88.4508 26.4171 -91.8984 -226.104 -24.4241 -91.4287 -1.59296e-09 -1.79566e-09 -1.11617e-09 -1.43913e-10 -9.84258e-10 -7.98695e-10 -8.11436e-10 -8.11436e-10
17910000 344.969 25.8354 -50.6511 -50.6786 65.2543 48.6851 -67.8959 -233.691 0.644809 -52.5516 -1.41228e-09 -1.58002e-09 -4.7169e-10 -5.86286e-10 -9.00422e-10 -7.25078e-10 -7.12804e-10 -7.12804e-10
17920000 344.113 63.9962 -32.9484 -10.3067 82.8804 36.0434 -83.1379 -254.033 23.4505 -88.4888 -1.81744e-09 -1.91079e-09 -1.11931e-09 -4.02094e-10 -9.96581e-10 -8.96588e-10 -8.76981e-10 -8.76981e-10
17930000 344.814 45.4852 -68.3696 -53.6658 63.6092 11.0885 -89.0665 -248.39 14.3382 -58.3526 -3.05246e-09 -3.81935e-09 -2.08067e-09 -4.24052e-10 -1.98276e-09 -1.74209e-09 -1.74911e-09 -1.74911e-09
17940000 344.875 73.1089 -55.1143 -65.7699 92.5366 14.1879 -97.2437 -198.123 16.7106 -80.0961 -2.61402e-09 -2.51935e-09 -1.62111e-09 -5.96279e-10 -1.41222e-09 -1.1829e-09 -1.17946e-09 -1.17946e-09
