# Time-averaged data for fix fixflux2
# TimeStep v_Jz2 v_Jzk2 v_Jzp2 v_Jzb2 v_Jza2 v_Jzd2
656000 2.62696e-06 7.09772e-07 1.96184e-06 7.27058e-07 -1.10014e-07 2.78313e-07
657000 1.26877e-06 1.31695e-06 8.05821e-07 -2.09467e-07 3.27617e-07 3.0271e-07
658000 -1.02871e-06 1.22655e-07 -3.46823e-09 -9.75879e-07 -4.6813e-09 -1.12482e-07
659000 1.30857e-06 1.45205e-07 -2.70738e-07 1.01708e-06 4.47238e-07 1.19913e-07
660000 4.18164e-07 -3.3687e-07 -2.73822e-08 4.95935e-07 1.74378e-07 -2.80719e-07
661000 -8.60411e-07 -1.00717e-06 -4.10871e-07 -1.84119e-07 -3.06439e-07 -3.87281e-08
662000 4.96891e-07 -3.33625e-07 -2.44351e-07 5.1412e-07 2.20711e-07 -2.59636e-08
663000 -3.32844e-07 -5.41354e-07 3.56615e-07 -1.12897e-07 -4.49022e-07 -1.55457e-07
664000 -3.75652e-07 1.0058e-06 -1.38031e-07 -7.47005e-07 4.22934e-07 2.24838e-07
665000 2.09556e-07 2.66476e-07 8.97197e-07 -2.72231e-07 -3.781e-07 1.03761e-07
666000 -2.19721e-07 -1.41226e-07 -2.34584e-07 2.89859e-07 -3.42655e-07 -2.06171e-07
667000 1.36545e-06 -2.54173e-07 -3.03387e-08 1.02748e-06 5.83497e-07 -2.50436e-08
668000 5.88912e-07 -5.19799e-07 -3.53201e-07 5.34398e-07 1.49816e-07 -1.10934e-07
669000 -4.62581e-07 -6.58015e-07 -7.01239e-07 2.57685e-07 -8.23723e-08 -1.90147e-07
670000 -4.12805e-07 -9.27328e-07 -5.57215e-07 5.04076e-07 -2.42767e-07 -2.25096e-07
671000 1.10463e-07 -6.07988e-07 9.11978e-08 6.8333e-08 -8.52805e-08 -1.52046e-07
672000 1.56712e-07 -3.16666e-07 1.25854e-07 1.02936e-07 -1.45926e-07 -6.87801e-08
673000 1.39977e-06 -6.08697e-08 -8.09409e-08 1.15821e-06 3.32668e-07 -1.29468e-07
674000 -9.96606e-07 -1.21947e-06 -7.28066e-07 -1.55978e-08 -6.83358e-08 -4.25278e-07
675000 -3.65874e-07 -3.16266e-07 -1.14592e-06 4.98774e-07 3.13261e-07 -5.37521e-08
676000 9.02984e-07 3.96499e-07 9.41143e-07 2.17496e-08 1.12813e-07 9.21864e-08
677000 1.57939e-06 -4.20656e-07 3.81788e-08 1.04586e-06 4.76284e-07 -2.0304e-07
678000 1.8022e-06 1.17771e-06 1.06492e-06 2.07005e-07 3.1503e-07 3.1007e-07
679000 1.92239e-06 4.2671e-07 -2.47607e-07 1.24384e-06 8.455e-07 1.75378e-07
680000 1.7189e-06 1.01241e-06 7.59593e-07 2.80812e-07 5.6419e-07 3.30622e-07
681000 1.17638e-06 1.50611e-06 1.81121e-06 -6.8343e-07 1.85044e-07 3.6409e-07
682000 5.42596e-07 -3.19988e-07 -1.10601e-06 1.15764e-06 6.99921e-07 -1.13203e-07
683000 9.74543e-09 -6.76782e-07 6.9714e-07 -1.12981e-07 -4.43908e-07 -2.26188e-07
684000 -2.83664e-07 4.34821e-07 6.58805e-09 -4.07566e-07 2.82517e-07 9.33361e-08
685000 -7.936e-07 -1.5388e-06 -3.15506e-07 3.24387e-07 -7.36938e-07 -6.13826e-07
686000 -1.6088e-06 -2.43834e-06 -1.59088e-06 8.18872e-07 -5.81853e-07 -7.19325e-07
687000 1.10998e-06 5.10131e-07 -8.59287e-07 1.04779e-06 9.77779e-07 2.66212e-07
688000 3.36216e-06 3.7378e-06 3.0661e-06 -1.14385e-06 7.42118e-07 1.1506e-06
689000 3.11586e-06 3.88109e-06 2.41174e-06 -1.10418e-06 1.06862e-06 1.17047e-06
690000 2.31597e-06 7.54399e-07 3.6594e-07 1.17821e-06 7.21986e-07 1.0452e-08
691000 -1.19156e-06 -1.11796e-06 -6.71929e-07 -2.49432e-07 -6.9889e-08 -2.6897e-07
692000 8.66028e-08 -8.6367e-07 1.49553e-10 6.96385e-07 -5.24592e-07 -2.17715e-08
693000 1.05583e-06 -2.96749e-07 5.58557e-08 7.27507e-07 2.86941e-07 -3.57939e-07
694000 6.81011e-07 2.94221e-08 6.53805e-07 2.10846e-07 -2.08146e-07 6.58847e-08
695000 2.03221e-06 2.12607e-06 1.4517e-06 -5.45806e-07 8.7157e-07 7.46317e-07
696000 2.42251e-06 2.32529e-06 1.61265e-06 -5.4841e-08 7.7861e-07 7.41231e-07
697000 -7.30215e-07 -2.09846e-06 -9.45311e-07 1.33284e-06 -7.24669e-07 -5.85192e-07
698000 -9.32189e-07 -2.48452e-06 -1.8576e-06 1.13377e-06 1.46041e-07 -5.51653e-07
699000 -1.36565e-06 -1.4644e-06 -7.98223e-07 7.57006e-08 -4.48953e-07 -4.96272e-07
700000 8.83743e-07 6.9261e-07 -3.74998e-07 1.18658e-07 8.63645e-07 2.85057e-07
701000 2.57701e-06 1.41157e-06 1.94904e-06 1.94821e-07 2.87195e-07 3.60369e-07
702000 2.44647e-06 1.6915e-06 1.72387e-06 8.60486e-08 5.73568e-07 4.63014e-07
703000 1.7144e-06 1.27795e-06 6.60574e-07 6.32472e-07 2.99043e-07 3.38822e-07
704000 -1.55351e-07 -2.08674e-07 6.48519e-07 -6.12684e-07 -1.60348e-07 1.07153e-07
705000 3.96835e-07 -8.70636e-07 -1.15626e-06 1.27693e-06 5.39582e-07 -2.80755e-07
706000 3.45683e-07 -1.58849e-07 9.18369e-10 3.60437e-07 3.53491e-08 -1.75605e-07
707000 4.86818e-08 1.60613e-07 -6.09283e-08 -5.8385e-07 3.68151e-07 1.04702e-07
708000 -5.54116e-07 -9.57539e-07 6.16265e-08 8.48732e-08 -5.08366e-07 -4.47042e-07
709000 -4.75918e-07 -2.8594e-07 2.08806e-08 -1.9744e-07 -3.23526e-07 -8.3364e-08
710000 1.69503e-06 3.12073e-07 6.03697e-07 7.54071e-07 4.54422e-07 2.37518e-07
711000 8.59141e-07 -1.35754e-07 -7.44266e-08 9.45132e-07 -1.6429e-07 -1.13887e-07
712000 1.5934e-06 8.12867e-07 5.4822e-07 5.48356e-07 4.10901e-07 1.87037e-07
713000 1.11695e-06 5.82957e-07 6.74141e-07 -1.48305e-07 4.28109e-07 2.92593e-07
714000 1.86302e-07 6.83413e-07 1.16249e-06 -4.91141e-07 -9.77457e-08 -7.62481e-08
715000 4.82671e-07 -7.65517e-07 -4.22337e-07 6.89149e-07 -1.74921e-08 -1.54323e-07
716000 4.01606e-07 5.9209e-07 1.95712e-07 -1.01707e-07 2.17344e-07 2.39433e-07
717000 9.62224e-07 1.07164e-06 1.12419e-06 -2.82591e-07 -1.96406e-08 2.69863e-07
718000 1.86962e-06 8.9963e-07 6.48717e-07 6.23714e-07 4.82156e-07 1.87734e-07
719000 2.0049e-06 1.46564e-06 1.61716e-06 -3.29033e-07 5.02804e-07 4.51061e-07
720000 3.10272e-07 -5.4123e-07 -3.55423e-07 4.1452e-07 2.67473e-07 -1.2879e-07
721000 2.97565e-07 1.30437e-07 6.61905e-07 -5.7916e-08 -3.12862e-07 -6.4385e-08
722000 1.05274e-06 2.0852e-07 2.5709e-08 5.7089e-07 3.85763e-07 -6.51981e-08
723000 8.35691e-07 1.11796e-06 1.04082e-06 -7.75131e-07 5.24112e-07 4.47622e-07
724000 5.08633e-07 2.84798e-07 4.28464e-08 4.05736e-08 3.05246e-07 2.02631e-07
725000 -1.46394e-06 -2.00148e-06 -1.75076e-06 9.42645e-07 -6.72526e-07 -5.11793e-07
726000 1.84825e-07 -8.09511e-07 -4.3417e-07 9.71003e-07 -1.24586e-07 -3.65332e-07
727000 1.19636e-06 1.52675e-06 1.35606e-06 -4.64464e-07 6.9662e-08 4.66417e-07
728000 2.26615e-06 2.54955e-06 1.42837e-06 -4.27203e-07 9.88615e-07 6.47538e-07
729000 -3.95061e-07 -6.38717e-07 -4.07884e-08 -3.85459e-07 4.15405e-08 -9.71534e-08
730000 -1.36103e-06 -2.2796e-06 -2.12358e-06 1.2881e-06 -1.2615e-07 -6.4693e-07
731000 -2.81062e-07 -7.05674e-07 -1.31801e-07 1.34014e-07 -2.06337e-07 -2.64654e-07
732000 1.05858e-06 9.49344e-07 7.89746e-07 -7.8046e-07 5.73179e-07 3.35897e-07
733000 7.90539e-07 4.17328e-07 4.21385e-07 4.99589e-08 5.81004e-08 1.72833e-07
734000 5.61714e-07 -5.37633e-07 -4.32327e-07 1.08233e-06 6.91857e-08 -2.47507e-07
735000 -1.21258e-06 -1.03317e-06 -6.58773e-07 4.36444e-08 -3.51481e-07 -2.64723e-07
736000 1.41859e-06 -1.99072e-07 -4.83117e-08 1.16744e-06 4.84466e-07 -3.0906e-08
737000 8.60719e-07 5.82141e-07 1.43655e-07 1.6057e-07 3.75816e-07 1.59891e-07
738000 -8.25045e-07 -4.37447e-07 -5.08861e-07 -1.15488e-07 -2.14046e-07 -4.61798e-08
739000 -4.49061e-07 -1.62408e-06 -6.91559e-07 4.93928e-07 4.4478e-08 -4.81381e-07
740000 3.88313e-07 8.68053e-07 1.04244e-06 -4.61841e-07 -1.89112e-07 1.79177e-07
741000 2.44202e-06 2.51062e-06 1.68147e-06 -4.14239e-07 9.11195e-07 5.48673e-07
742000 1.67587e-06 1.89549e-06 2.17278e-06 -8.9697e-07 3.01224e-07 5.69394e-07
743000 8.00928e-07 4.68402e-08 -2.54919e-07 4.816e-07 3.27117e-07 7.82437e-08
744000 -4.13289e-07 5.04892e-07 2.92344e-07 -4.54246e-07 -3.1483e-07 1.8345e-07
745000 1.5567e-06 1.25392e-06 1.2168e-06 -2.14755e-07 3.40546e-07 4.72165e-07
746000 4.0829e-07 2.66093e-07 3.60609e-07 -2.78362e-08 2.21738e-07 5.55713e-08
747000 5.71965e-07 -6.48079e-07 -6.87678e-07 1.03254e-06 2.82258e-07 -1.55683e-07
748000 9.00194e-07 -1.40296e-07 4.69488e-07 5.63085e-07 -1.00803e-07 -5.36445e-08
749000 1.16486e-07 -5.30317e-07 2.56022e-07 -1.08259e-07 -1.21703e-07 -1.13771e-07
750000 -3.6985e-07 3.11581e-07 2.96183e-07 -7.01035e-07 5.26582e-08 7.49252e-08
751000 -7.31695e-07 -1.13324e-06 -7.94808e-07 2.99231e-07 -8.14422e-08 -4.15434e-07
752000 -1.04228e-06 -1.76943e-06 -1.756e-06 6.98006e-07 2.3904e-07 -4.12431e-07
753000 2.32592e-06 2.77186e-08 7.72715e-07 1.46797e-06 -3.07319e-08 -8.35936e-08
754000 1.45297e-06 1.64559e-06 1.10702e-06 -2.49212e-07 2.89516e-07 4.48294e-07
755000 1.36398e-06 -3.02204e-07 6.11954e-07 4.02701e-07 4.79112e-07 -6.73458e-08
756000 -1.6198e-06 -1.7497e-06 -1.81659e-06 8.44298e-07 -7.0227e-07 -3.71658e-07
757000 -1.49307e-06 -1.60365e-06 -1.41139e-07 -5.28005e-07 -6.67126e-07 -5.37758e-07
758000 3.20097e-06 1.53776e-06 1.33164e-06 7.11103e-07 8.50036e-07 4.47937e-07
759000 1.68072e-06 2.75517e-06 1.54642e-06 -8.30129e-07 6.90212e-07 7.62758e-07
760000 1.6156e-06 2.04589e-06 1.04093e-06 -2.40841e-07 8.05948e-07 7.38576e-07
761000 -2.5756e-07 -1.11472e-06 -8.69239e-07 1.0189e-06 -3.52038e-07 -3.38233e-07
762000 -2.24324e-06 -2.15996e-06 -1.76069e-06 4.80697e-07 -5.44211e-07 -4.67049e-07
763000 -4.77976e-07 -6.13469e-07 -3.12376e-07 2.09063e-07 -3.80713e-07 -2.34639e-07
764000 2.86916e-06 1.56603e-06 1.42915e-06 7.27006e-07 5.48238e-07 4.20433e-07
765000 -5.69704e-07 -2.14032e-07 -4.76527e-08 -8.48345e-07 6.14565e-08 -1.47586e-07
766000 -1.16356e-06 -2.69889e-06 -1.78398e-06 1.3946e-06 -4.97022e-07 -8.22341e-07
767000 -1.21597e-06 -2.16469e-06 -1.22888e-06 8.16684e-07 -4.73328e-07 -6.45043e-07
768000 3.85707e-07 6.46304e-08 6.56877e-07 -2.61333e-08 -3.26512e-07 1.70505e-07
769000 2.38714e-06 2.06152e-06 1.42474e-06 2.55661e-08 7.21925e-07 4.83084e-07
770000 2.54857e-07 9.50223e-07 8.7903e-07 -1.02372e-06 -7.19453e-09 2.3279e-07
771000 -1.42112e-07 -1.98768e-07 -6.38803e-07 4.02507e-07 1.8469e-07 -1.03885e-07
772000 5.20525e-07 -4.5642e-07 -7.67568e-07 1.15429e-06 3.22663e-07 -6.49825e-08
773000 -3.26145e-07 -7.51469e-07 6.0413e-07 2.27932e-08 -5.53507e-07 -2.79955e-07
774000 -4.08552e-07 -2.27442e-06 -1.03886e-06 1.38095e-06 -2.32626e-07 -5.68172e-07
775000 1.79954e-06 6.86783e-08 -5.23222e-08 1.0772e-06 6.86474e-07 -8.86944e-08
776000 2.36592e-07 1.03054e-06 4.64959e-07 -3.65428e-07 5.96412e-08 3.23384e-07
777000 3.43469e-07 -5.86279e-07 -3.16213e-07 7.94855e-07 3.35482e-08 -2.07152e-07
778000 -3.76336e-07 -2.76294e-07 3.22665e-07 -5.63057e-07 -4.37937e-07 -1.23768e-08
779000 6.23628e-07 6.96385e-09 -8.86188e-08 6.34642e-07 2.14697e-07 6.72257e-08
780000 2.08267e-06 1.31712e-06 9.56473e-07 4.56915e-07 6.38252e-07 4.19577e-07
781000 -7.21008e-07 -6.8223e-07 -6.30958e-07 -1.12937e-07 -5.53193e-08 -1.99748e-07
782000 -5.57257e-07 -3.14987e-07 3.71221e-07 -3.87098e-07 -2.06718e-07 -9.18751e-08
783000 1.83192e-06 1.27594e-06 1.18263e-06 1.47539e-07 3.48232e-07 4.66877e-07
784000 1.32061e-06 9.96746e-07 1.48904e-06 -5.7252e-07 1.68253e-07 2.38989e-07
785000 -1.34739e-06 -2.55049e-06 -2.58814e-06 1.6355e-06 -1.41202e-07 -6.05739e-07
786000 3.26477e-08 5.48699e-07 8.86281e-07 -7.28696e-07 -7.3593e-10 1.04354e-07
787000 2.88407e-06 3.14477e-06 1.66187e-06 -4.97397e-07 9.84985e-07 9.89469e-07
788000 1.48655e-06 9.77454e-07 1.24956e-06 -2.63107e-07 5.46497e-07 2.24649e-07
789000 -1.73383e-06 -9.38952e-07 -1.09485e-06 -2.63767e-07 -3.38192e-07 -3.43942e-07
790000 3.43433e-08 -1.10543e-06 -1.62912e-07 6.33597e-07 -4.58578e-07 -2.21202e-07
791000 2.12025e-06 1.0193e-06 -5.73151e-10 1.27024e-06 7.14942e-07 2.27233e-07
792000 1.01757e-06 7.15918e-07 2.26762e-07 1.74448e-07 4.70707e-07 2.44512e-07
793000 -1.75281e-06 -7.70853e-07 5.72493e-08 -9.65661e-07 -7.74493e-07 -1.9451e-07
794000 -2.17615e-06 -2.27443e-06 -2.33771e-06 8.74469e-07 -4.69189e-07 -7.34827e-07
795000 1.49994e-06 -5.07216e-08 5.66955e-07 1.12952e-06 7.60818e-08 3.37973e-08
796000 -7.98316e-07 -2.24941e-07 -4.37977e-07 -3.40744e-07 2.37185e-07 6.32268e-08
797000 -1.38316e-07 -1.05368e-06 -4.61617e-07 5.38369e-07 -2.3714e-07 -2.78124e-07
798000 4.77446e-07 -6.23641e-07 -6.13348e-08 7.43391e-07 -1.21588e-07 -2.63955e-07
799000 -1.11587e-06 -4.84354e-07 -2.58294e-07 -6.45975e-07 -5.43258e-08 -1.84616e-07
800000 -6.18179e-07 -1.1238e-06 -9.83062e-07 5.62143e-07 -6.46567e-08 -2.95647e-07
801000 4.679e-07 -8.33041e-07 8.66054e-08 1.09144e-06 -4.8779e-07 -3.17091e-07
802000 -8.4186e-08 -4.77931e-07 -8.80366e-07 8.27236e-07 1.59842e-07 -2.76277e-07
803000 1.0506e-06 6.18769e-07 7.873e-07 -3.26393e-07 2.53971e-07 2.61829e-07
804000 3.17997e-07 5.35521e-07 5.27683e-07 -3.36231e-07 -1.01349e-07 1.12189e-07
805000 6.21266e-07 9.19081e-07 9.57415e-07 -2.80624e-07 -1.668e-07 3.12437e-07
806000 9.34135e-07 -1.98788e-07 -2.82137e-07 1.08733e-06 2.79045e-07 -5.93864e-08
807000 -7.10527e-07 -6.59778e-07 -7.56549e-07 -7.41214e-10 -8.10042e-09 -1.46182e-07
808000 1.25341e-06 1.97621e-06 1.28978e-06 -1.01422e-06 7.34596e-07 6.75077e-07
