# Time-averaged data for fix fixflux1
# TimeStep v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1
2195000 -8.5411e-07 -1.21845e-06 -1.65642e-06 9.28703e-07 -2.35775e-07 -2.13682e-07
2196000 -1.52347e-06 -9.6168e-07 -2.54925e-07 -5.57896e-07 -6.3859e-07 -4.10122e-07
2197000 -7.07482e-07 3.47572e-07 3.81722e-07 -8.26319e-07 -2.75741e-07 5.1774e-08
2198000 1.16515e-06 1.18616e-06 6.35945e-08 -1.22452e-07 9.64732e-07 4.89645e-07
2199000 -1.20831e-06 -4.06515e-07 -2.20616e-07 -5.74978e-07 -2.24357e-07 -7.64576e-08
2200000 1.35694e-06 3.16604e-07 8.41346e-07 4.91464e-07 1.71918e-08 8.62635e-08
2201000 -1.02357e-06 -4.52571e-07 -5.34526e-07 -5.01735e-07 8.18005e-08 -1.58549e-07
2202000 -2.57638e-06 -1.03109e-06 -1.22986e-06 -4.0807e-07 -6.49766e-07 -3.49344e-07
2203000 -1.11009e-06 8.62396e-08 1.00403e-07 -1.09742e-06 -3.33234e-07 1.20505e-07
2204000 -1.15759e-06 -2.34222e-07 -5.25502e-07 -7.38861e-07 1.96874e-07 -1.63659e-08
2205000 4.69543e-08 1.30946e-07 -1.85446e-07 -2.11952e-09 -4.94179e-08 -5.21983e-08
2206000 -3.46931e-07 7.93929e-08 -5.5481e-08 -1.32664e-07 -6.90941e-08 9.27389e-08
2207000 -3.02685e-06 -1.12009e-06 -1.18228e-06 -9.13168e-07 -6.18616e-07 -2.51078e-07
2208000 -1.89751e-06 -9.30183e-07 -8.28195e-07 -4.72433e-07 -5.74409e-07 -1.82415e-07
2209000 -2.29599e-07 -7.21394e-08 -4.00028e-07 7.12953e-08 -5.4909e-08 -7.9597e-08
2210000 1.37849e-07 9.18475e-07 3.72749e-07 -3.88646e-07 8.48372e-08 1.40254e-07
2211000 1.25135e-06 1.52971e-06 8.13681e-07 -3.85283e-07 4.0032e-07 5.79809e-07
2212000 2.17619e-06 2.80208e-06 2.32447e-06 -1.08242e-06 6.86792e-07 8.53697e-07
2213000 9.24396e-07 9.98218e-07 8.11543e-07 -1.31746e-07 1.1603e-07 3.72333e-07
2214000 -9.4544e-07 -1.17768e-06 -1.63098e-06 5.11573e-07 1.61685e-07 -4.13737e-07
2215000 -1.06535e-06 -4.13261e-07 -1.30193e-06 1.40429e-07 2.11742e-07 -9.70899e-08
2216000 -5.40375e-07 5.62165e-07 4.4774e-07 -9.01342e-07 -1.91789e-07 1.16127e-07
2217000 -2.21586e-07 4.37539e-07 7.36479e-07 -6.7076e-07 -2.0089e-07 5.62548e-08
2218000 -1.19918e-06 -3.52716e-07 -7.24499e-07 -5.31032e-07 -8.23167e-08 -9.45394e-08
2219000 -5.38823e-07 -9.06892e-07 -5.73176e-07 5.67782e-07 -4.14339e-07 -2.32763e-07
2220000 -1.31388e-06 -2.29449e-07 -4.86317e-07 -5.13856e-07 -2.65621e-07 -2.4675e-07
2221000 -1.04072e-06 4.77476e-07 -7.63607e-08 -1.18897e-06 9.64083e-08 1.24559e-07
2222000 1.78905e-06 2.3059e-06 1.60229e-06 -7.97181e-07 6.104e-07 5.69075e-07
2223000 1.20822e-06 1.86432e-06 1.28222e-06 -8.65845e-07 5.59977e-07 5.28462e-07
2224000 -2.9461e-07 -1.37865e-06 -5.48745e-07 9.30552e-07 -5.69053e-07 -3.93191e-07
2225000 -1.71947e-06 -1.50131e-06 -1.60778e-06 5.1906e-07 -5.10464e-07 -5.48494e-07
2226000 -2.01147e-06 -1.05e-06 -8.64771e-07 -7.23387e-07 -6.77035e-07 -2.43409e-07
2227000 6.87602e-07 -3.20022e-07 -4.79222e-09 7.12197e-07 1.81174e-09 -2.29679e-07
2228000 1.82341e-07 1.02622e-06 6.54527e-07 -8.12108e-07 4.33318e-07 3.45768e-07
2229000 9.89362e-08 1.23915e-06 4.57829e-07 -6.30785e-07 3.37112e-08 3.78223e-07
2230000 -8.16744e-07 -6.29982e-07 -2.20288e-07 -2.39828e-08 -4.28736e-07 -1.17903e-07
2231000 -1.60216e-06 -1.63848e-06 -1.23668e-06 5.56462e-07 -6.86237e-07 -4.5184e-07
2232000 -1.01828e-06 -5.65849e-07 -1.68611e-07 -2.18616e-07 -5.50768e-07 -1.2063e-07
2233000 1.59282e-06 2.90288e-06 1.71482e-06 -1.32924e-06 8.24998e-07 9.02372e-07
2234000 1.7092e-06 2.34045e-06 1.15514e-06 -8.0074e-07 9.52719e-07 5.91512e-07
2235000 3.00412e-07 -2.30817e-07 6.28153e-07 8.43581e-08 -4.3414e-07 -6.85371e-08
2236000 -3.02891e-06 -1.13649e-06 -1.25266e-06 -9.00631e-07 -7.268e-07 -4.16851e-07
2237000 -1.76977e-06 -1.74393e-06 -1.26229e-06 1.23129e-07 -3.77906e-07 -5.16469e-07
2238000 -2.12595e-07 2.79334e-08 -8.75388e-08 -3.66023e-07 6.75482e-08 7.28886e-08
2239000 1.17503e-06 2.48736e-06 1.32659e-06 -1.0643e-06 6.1749e-07 6.37668e-07
2240000 -8.34855e-07 3.2349e-07 7.86441e-08 -1.13167e-06 1.74482e-08 1.88711e-07
2241000 -1.69505e-06 -1.28488e-06 -1.27638e-06 2.038e-07 -2.4296e-07 -3.3511e-07
2242000 -2.82984e-07 -5.82597e-07 -3.35813e-07 9.17193e-08 -1.17229e-07 -2.26352e-07
2243000 5.31872e-07 6.36634e-07 3.45249e-07 -2.54793e-07 3.7979e-07 1.7785e-07
2244000 6.68404e-07 1.29988e-06 5.00571e-07 -5.40395e-07 3.4773e-07 5.45039e-07
2245000 -1.48292e-06 4.86132e-07 -2.99468e-07 -1.2403e-06 6.47905e-08 7.99686e-08
2246000 -1.52354e-06 -1.12442e-06 -1.1024e-06 1.95496e-07 -5.4929e-07 -2.66341e-07
2247000 -1.3127e-06 -1.51547e-06 -8.18659e-07 3.47782e-07 -4.66488e-07 -5.16357e-07
2248000 -1.61454e-06 -3.55863e-07 -3.8621e-07 -8.46182e-07 -9.55749e-08 -1.00882e-07
2249000 -7.6207e-07 2.95005e-07 7.34595e-08 -5.45331e-07 -3.82943e-07 9.88089e-09
2250000 -2.64626e-07 5.49817e-07 -5.22966e-07 -9.90721e-08 3.48674e-07 2.04709e-07
2251000 7.81955e-07 1.20908e-06 1.10166e-06 -5.65712e-07 5.52859e-08 3.05443e-07
2252000 2.75026e-07 2.75158e-07 -5.69922e-07 5.25768e-07 2.20963e-07 8.01174e-08
2253000 -1.07886e-06 -7.62279e-07 -1.2232e-07 -3.01301e-07 -4.32795e-07 -3.1588e-07
2254000 -2.73e-06 -2.52064e-06 -1.70332e-06 1.47306e-07 -9.86688e-07 -6.51282e-07
2255000 1.04251e-06 1.4046e-07 4.22707e-07 8.10714e-07 -2.65454e-07 -5.44301e-08
2256000 2.15387e-06 2.84312e-06 1.57232e-06 -5.27486e-07 7.55701e-07 7.82235e-07
2257000 9.34449e-08 5.71706e-07 2.45065e-07 -5.53663e-07 7.29426e-08 9.5668e-08
2258000 -1.90368e-06 -2.62788e-06 -1.10723e-06 5.80571e-07 -9.19524e-07 -9.18239e-07
2259000 -1.76818e-06 -2.19882e-06 -1.71694e-06 5.10315e-07 -3.47234e-07 -2.8531e-07
2260000 -1.34101e-06 -4.01798e-07 7.41774e-08 -4.5897e-07 -8.01232e-07 -1.48837e-07
2261000 2.86159e-07 9.277e-07 1.65948e-07 -3.39703e-07 1.97887e-07 3.73547e-07
2262000 -1.81564e-07 1.01996e-06 -4.50752e-07 -6.78218e-07 7.208e-07 3.50634e-07
2263000 -4.85825e-07 4.38423e-07 -2.27154e-08 -3.68905e-07 -1.00088e-07 1.56987e-08
2264000 9.30683e-08 7.47888e-07 1.80009e-08 -4.71297e-07 4.33776e-07 3.30995e-07
2265000 -4.6566e-07 -9.15514e-07 -7.57051e-07 3.83051e-07 7.3268e-08 -1.64664e-07
2266000 -1.49182e-06 -6.08756e-07 -3.57307e-07 -2.75712e-07 -7.21281e-07 -4.12613e-07
2267000 9.40594e-07 1.43708e-06 1.35418e-06 -7.17264e-07 2.04666e-07 5.7439e-07
2268000 -4.27497e-07 1.25353e-06 -1.22285e-08 -9.73008e-07 4.0521e-07 3.65239e-07
2269000 -1.80869e-06 -1.76144e-06 -1.01277e-06 5.24399e-07 -9.76087e-07 -5.34345e-07
2270000 -2.07082e-06 -1.15864e-06 -9.65354e-07 -4.09453e-07 -6.18953e-07 -2.48166e-07
2271000 -1.16969e-06 1.1423e-07 -1.80969e-07 -9.63188e-07 -2.61894e-07 -4.08588e-08
2272000 2.50466e-07 1.60055e-06 4.94489e-07 -1.13117e-06 6.17133e-07 4.12968e-07
2273000 1.09463e-06 1.59108e-06 7.17563e-07 -3.11876e-07 4.25663e-07 5.00296e-07
2274000 -1.41152e-06 -1.70489e-06 -5.98915e-07 -3.97284e-08 -6.91866e-07 -3.74032e-07
2275000 -1.5585e-06 -8.31649e-07 -9.78097e-07 -9.83039e-08 -5.26874e-07 -3.67488e-07
2276000 -1.80598e-07 1.5599e-06 2.76351e-07 -1.09339e-06 6.23801e-07 5.46389e-07
2277000 3.24985e-07 1.11891e-06 9.14787e-07 -6.62339e-07 2.06939e-07 4.57507e-07
2278000 -2.39145e-06 -1.32166e-06 1.82359e-09 -1.03348e-06 -1.21242e-06 -4.38051e-07
2279000 -5.57345e-07 -3.26953e-07 -1.3281e-06 2.60763e-07 4.6322e-07 -1.21899e-07
2280000 -8.0076e-08 8.90597e-07 5.04544e-07 -8.81414e-07 3.09607e-07 3.80807e-07
2281000 -2.18855e-06 -1.34264e-06 -1.79869e-06 8.11337e-08 -2.00032e-07 -5.04962e-07
2282000 -2.19957e-06 -1.40605e-06 -1.20768e-06 -3.78037e-07 -5.55982e-07 -3.33704e-07
2283000 -8.43179e-07 -4.06988e-07 2.06616e-07 -4.9849e-07 -5.62897e-07 -1.5446e-07
2284000 -5.54844e-08 1.80132e-07 2.99502e-07 -4.54225e-07 5.24475e-08 1.52548e-07
2285000 7.20478e-08 1.06153e-07 -8.36555e-07 3.1178e-07 2.92159e-07 8.56423e-09
2286000 -1.23917e-06 8.80829e-08 -2.5171e-07 -9.41497e-07 -1.15663e-07 -2.04853e-08
2287000 1.38237e-06 1.78575e-06 8.87407e-07 -4.17167e-07 6.70445e-07 6.46118e-07
2288000 -5.73176e-07 1.48444e-06 6.24971e-07 -1.47402e-06 1.6241e-08 3.20086e-07
2289000 -1.38106e-06 -7.67237e-07 -3.49371e-07 -4.60971e-07 -5.0525e-07 -2.10973e-07
2290000 -3.00025e-06 -2.88128e-06 -3.01201e-06 8.96961e-07 -4.56906e-07 -7.29367e-07
2291000 -1.88851e-06 -1.76104e-06 -5.35625e-07 2.4642e-07 -1.22983e-06 -6.52083e-07
2292000 2.42649e-07 9.35333e-07 5.3659e-07 -5.46474e-07 -1.31341e-08 2.30537e-07
2293000 1.41008e-06 1.54008e-06 7.65229e-07 -1.06537e-07 5.47034e-07 6.30253e-07
2294000 -1.15448e-06 -1.78728e-07 4.87545e-07 -9.95548e-07 -5.02684e-07 -4.84559e-08
2295000 -4.04011e-07 -6.58093e-07 -4.34893e-07 1.68098e-07 -6.81464e-08 -2.37873e-07
2296000 -1.27964e-06 -1.77269e-06 -1.42791e-06 5.73236e-07 -3.26398e-07 -4.12176e-07
2297000 -9.18695e-07 -1.03736e-06 -8.55335e-07 5.37513e-07 -3.72032e-07 -4.18881e-07
2298000 6.03234e-07 1.31953e-06 7.15032e-07 -5.24857e-07 1.99314e-07 1.81728e-07
2299000 2.00984e-07 1.46209e-06 1.3754e-06 -1.2264e-06 6.97476e-08 6.23421e-07
2300000 -6.38694e-07 9.79245e-07 -4.81084e-08 -6.90895e-07 -3.02987e-07 1.58997e-07
2301000 -1.8501e-06 -1.08083e-06 -1.35506e-06 -3.32171e-07 1.70116e-08 -2.61928e-07
2302000 -2.51579e-06 -2.65134e-06 -1.69581e-06 4.01536e-07 -8.55478e-07 -7.98441e-07
2303000 -9.97212e-08 3.69029e-07 3.74017e-07 -4.95545e-07 -4.99939e-08 1.28383e-07
2304000 8.99197e-07 2.47197e-06 2.22635e-06 -1.90572e-06 5.12986e-07 7.43488e-07
2305000 2.1769e-07 1.04879e-06 7.00498e-08 -3.5551e-07 4.76004e-07 3.98453e-07
2306000 -1.18765e-07 -4.89086e-07 -4.23202e-07 3.50759e-07 -1.53823e-07 -2.5749e-07
2307000 -5.14359e-07 -8.70944e-07 -9.18934e-07 5.14205e-07 -4.16934e-08 -1.14197e-07
2308000 -1.73993e-06 -1.06927e-06 -4.66115e-07 -3.92082e-07 -6.67003e-07 -4.21318e-07
2309000 8.91201e-07 -3.58941e-09 1.67848e-07 6.69369e-07 2.81349e-08 6.76738e-09
2310000 1.72028e-07 2.10111e-06 8.49309e-07 -1.62128e-06 3.55565e-07 7.46526e-07
2311000 -1.79821e-07 1.05336e-06 6.19825e-07 -9.97751e-07 1.13334e-07 3.14616e-07
2312000 -7.23574e-08 -4.36313e-07 -6.72155e-07 4.82132e-07 1.41929e-07 -3.41765e-08
2313000 -1.33281e-06 -8.40323e-07 -6.60342e-07 5.84372e-09 -6.67723e-07 -3.93778e-07
2314000 -1.98111e-07 6.18376e-07 -4.69728e-07 -1.98564e-07 4.70876e-07 3.44353e-07
2315000 -8.96989e-08 7.35504e-07 9.23103e-07 -7.28559e-07 -3.82371e-07 1.56027e-07
2316000 9.16064e-07 -1.63438e-07 4.25941e-07 5.91245e-07 -1.00084e-07 -1.39978e-07
2317000 9.76805e-07 5.03637e-07 -8.43266e-07 3.96676e-07 1.21259e-06 1.12668e-07
2318000 -4.66159e-07 7.90891e-07 1.11236e-06 -1.35003e-06 -2.99746e-07 3.05174e-07
2319000 7.0875e-08 3.90575e-07 3.38452e-07 -2.67738e-07 -3.79645e-07 1.84987e-07
2320000 -2.46502e-07 -1.87557e-07 -9.73335e-07 5.04771e-07 2.78422e-07 9.84354e-08
2321000 -1.77522e-06 -9.81578e-07 -4.03704e-07 -6.34368e-07 -4.39991e-07 -2.94186e-07
2322000 7.70545e-08 9.39482e-08 -2.01394e-07 3.9825e-07 -1.17887e-07 -7.62779e-08
2323000 -8.29498e-07 -1.80238e-07 -7.75727e-07 -4.39955e-07 3.17108e-07 -1.50946e-08
2324000 -1.33673e-06 1.13018e-07 5.71014e-07 -9.66267e-07 -6.9222e-07 -7.97821e-08
2325000 -9.61322e-08 4.40703e-08 2.64351e-07 -5.46531e-07 -9.98288e-08 4.58447e-08
2326000 -3.27022e-07 -8.26355e-09 -6.53294e-07 2.37805e-07 1.08082e-07 1.79652e-08
2327000 1.17619e-07 3.7259e-07 2.0945e-08 -8.77577e-08 3.90211e-07 1.58064e-07
2328000 4.79688e-07 1.32876e-06 8.03872e-07 -4.76354e-07 -9.33089e-08 3.51309e-07
2329000 6.53973e-07 1.31288e-06 8.03539e-07 -5.19596e-07 3.31281e-07 4.00111e-07
2330000 -1.9516e-06 -1.08113e-06 -1.33171e-06 -2.54624e-07 -3.86566e-07 -2.23465e-07
2331000 -4.48932e-07 -4.41389e-10 -4.92041e-07 1.89709e-07 -1.31736e-07 -5.14066e-08
2332000 3.10192e-07 5.00703e-07 9.43314e-07 -9.31086e-07 1.67332e-07 1.00431e-07
2333000 -1.15508e-08 8.17727e-08 2.54488e-07 -1.89143e-08 -1.55687e-07 -1.23721e-07
2334000 7.58416e-07 9.01452e-07 6.44123e-07 -3.91653e-07 5.76979e-07 4.3057e-07
2335000 -2.13208e-06 -9.31732e-07 -5.82654e-07 -8.72096e-07 -7.97726e-07 -2.95239e-07
2336000 -2.59085e-07 5.28868e-07 4.37614e-07 -6.55818e-07 -3.28308e-07 1.77981e-07
2337000 -1.25336e-06 -1.69913e-07 -2.6154e-07 -6.56031e-07 -2.29663e-07 -2.26247e-08
2338000 2.86602e-07 4.8479e-07 7.51364e-07 -9.19565e-08 -2.26081e-07 1.76528e-07
2339000 -2.72554e-07 -4.34338e-07 -4.29296e-07 2.24389e-07 -7.78141e-08 -3.563e-07
2340000 -3.23159e-06 -2.62465e-06 -2.10572e-06 4.27108e-08 -9.47912e-07 -7.05501e-07
2341000 -2.10102e-06 -7.88745e-07 -8.7913e-07 -8.23499e-07 -2.76429e-07 -3.49851e-07
2342000 8.64738e-07 1.46086e-06 4.74339e-07 -5.98284e-07 5.66078e-07 5.82458e-07
2343000 1.63465e-06 2.18873e-06 9.61391e-07 -3.9908e-07 7.1548e-07 5.58587e-07
2344000 6.70132e-07 -1.47722e-07 3.93765e-07 9.366e-07 -3.77151e-07 -2.49609e-07
2345000 -3.17472e-06 -2.18766e-06 -2.48609e-06 1.18511e-07 -4.75395e-07 -7.51786e-07
2346000 -1.32292e-06 -6.88271e-07 -1.51685e-07 -8.89928e-07 -1.72616e-07 -1.09913e-07
2347000 1.23213e-06 1.56823e-06 1.24074e-06 -6.78087e-07 1.457e-07 4.64172e-07
2348000 8.28561e-07 1.25014e-06 -1.91481e-07 3.68727e-07 6.71087e-07 2.77026e-07
2349000 -1.1788e-06 -7.15865e-07 -9.24094e-08 -8.09802e-07 -2.82593e-07 -1.13095e-07
2350000 -3.61153e-06 -3.48312e-06 -1.87519e-06 4.95729e-07 -1.63037e-06 -1.07074e-06
2351000 -8.02813e-07 -6.27452e-07 -8.00948e-07 -4.02225e-08 -7.36698e-09 -5.60426e-08
2352000 8.62743e-07 2.0774e-06 1.51069e-06 -1.29955e-06 2.42325e-07 6.14977e-07
2353000 2.47984e-06 3.54763e-06 2.09821e-06 -1.04329e-06 9.74628e-07 9.48146e-07
2354000 -1.05378e-06 4.45195e-07 -3.07425e-07 -8.49236e-07 1.3652e-07 1.02728e-07
2355000 -1.96256e-06 -2.41308e-06 -9.89477e-07 4.08944e-07 -9.29294e-07 -6.8918e-07
2356000 -2.494e-06 -2.16117e-06 -1.52909e-06 3.10882e-07 -9.6015e-07 -6.56541e-07
2357000 -7.31629e-07 -8.6885e-07 -9.8745e-07 6.42494e-07 -1.11592e-07 -4.37903e-07
2358000 -9.4064e-07 1.29188e-07 -1.79984e-07 -7.68566e-07 -6.30801e-08 1.3683e-07
2359000 9.35932e-07 1.77432e-06 1.11206e-06 -5.75818e-07 2.04392e-07 6.28113e-07
2360000 1.42919e-06 1.82547e-06 8.49132e-07 -7.92614e-08 3.29337e-07 4.45586e-07
2361000 -8.4354e-07 -2.50739e-08 2.12833e-07 -1.00688e-06 -9.34707e-08 5.72388e-08
2362000 1.19095e-07 1.3054e-07 3.78654e-08 1.52522e-07 2.44669e-08 -1.03696e-08
2363000 -1.30386e-06 -1.16452e-06 -9.56405e-07 2.61658e-07 -4.44584e-07 -3.02006e-07
2364000 -6.47218e-07 -4.54298e-07 -6.23739e-07 2.05864e-07 -6.74291e-08 -9.78614e-08
2365000 -4.29362e-07 1.31731e-06 6.31688e-07 -1.55061e-06 1.9819e-07 3.34152e-07
2366000 1.81555e-06 1.95531e-06 1.31259e-06 -5.23433e-07 6.84562e-07 5.65473e-07
2367000 -8.23673e-07 1.22283e-06 4.8215e-07 -1.2858e-06 -5.31998e-09 1.5868e-07
2368000 2.02686e-07 -2.29992e-07 -2.20588e-07 4.40625e-07 1.88687e-08 7.82803e-10
2369000 -1.41886e-06 -6.14484e-07 -1.76044e-07 -6.475e-07 -4.9355e-07 -2.07492e-07
2370000 -1.54808e-06 -7.1175e-07 -1.00732e-06 -3.35679e-07 -2.566e-08 -8.51444e-08
2371000 -2.65617e-06 -2.35677e-06 -1.92849e-06 1.75591e-07 -7.66481e-07 -5.6726e-07
2372000 4.91262e-07 7.20484e-08 1.51126e-07 2.67461e-07 -3.26628e-08 -3.55766e-08
2373000 -1.2114e-06 -3.84105e-07 -5.99916e-07 3.281e-09 -6.37972e-07 -1.56901e-07
2374000 -7.99237e-08 1.1952e-06 5.84785e-07 -1.15856e-06 4.80979e-07 3.47858e-07
2375000 -9.0373e-07 8.92482e-07 7.88341e-07 -1.50837e-06 -3.66204e-07 2.04214e-07
2376000 -1.68024e-06 -1.54015e-06 -6.70927e-07 -1.22204e-07 -7.09533e-07 -3.69302e-07
2377000 -2.46257e-06 -3.65913e-07 -3.90044e-07 -1.1881e-06 -6.48265e-07 -7.74223e-08
2378000 -3.84404e-07 1.02494e-06 -4.99256e-07 -3.61036e-07 5.15215e-07 4.70303e-07
2379000 3.46837e-07 1.76134e-07 2.7376e-07 6.85665e-08 -3.11912e-08 9.254e-08
2380000 1.17433e-06 1.51595e-06 1.24504e-06 -5.7815e-07 4.34101e-07 3.78251e-07
2381000 -1.66576e-06 7.7886e-08 -5.47619e-07 -9.95545e-07 -1.9224e-07 3.36043e-09
2382000 -9.25615e-07 -9.83872e-07 -1.13202e-06 4.28361e-07 -7.98345e-08 -2.48973e-07
2383000 -1.21827e-06 -8.48353e-07 -1.58665e-06 6.92563e-07 -2.37306e-07 -2.01836e-07
2384000 -1.83836e-06 -4.20266e-07 1.20716e-07 -1.20934e-06 -8.25825e-07 -9.55809e-08
2385000 -4.54638e-07 4.81884e-07 1.5492e-07 -4.3351e-07 -2.52897e-07 1.63605e-07
2386000 4.78385e-07 -3.22623e-07 -5.8786e-08 5.76472e-07 4.14647e-08 -2.52911e-07
2387000 -1.52452e-06 -7.74328e-07 -9.62709e-07 -9.77955e-08 -3.10513e-07 -5.68675e-08
2388000 -7.92324e-07 7.22811e-07 -2.16438e-07 -8.7385e-07 4.72721e-08 2.09818e-07
2389000 1.72211e-07 1.17105e-06 5.7307e-07 -3.99287e-07 -1.3184e-07 3.94171e-07
2390000 -8.70226e-07 -3.4546e-07 -4.42217e-07 -3.18441e-07 -5.71497e-08 -1.57933e-07
2391000 -2.23281e-06 -1.86995e-06 -1.63574e-06 -9.44124e-08 -2.39484e-07 -5.61564e-07
2392000 -7.51576e-07 -1.18669e-06 -8.45768e-07 7.07025e-07 -3.7028e-07 -3.82929e-07
2393000 6.74564e-08 3.28013e-07 2.04978e-07 -4.29403e-07 2.53698e-07 1.5979e-07
2394000 -1.2156e-06 1.46701e-07 -4.57623e-07 -3.46511e-07 -4.48611e-07 1.48081e-07
2395000 1.68731e-06 1.95196e-06 1.33236e-06 -2.03747e-07 6.1391e-07 4.90989e-07
2396000 7.91302e-07 1.08484e-06 8.47793e-07 -6.11537e-07 1.37549e-07 3.02776e-07
2397000 -1.19254e-06 1.11943e-07 7.40782e-07 -1.22075e-06 -7.05123e-07 4.4825e-08
2398000 1.00828e-07 -1.25399e-08 -9.05359e-07 2.57345e-07 6.30532e-07 3.83735e-08
2399000 2.34429e-07 -3.53124e-07 -3.44222e-07 5.89414e-07 1.49124e-07 -1.37563e-07
2400000 -3.20644e-07 7.62923e-07 -3.03206e-07 -4.46909e-07 2.40822e-07 1.57924e-07
2401000 -4.26755e-07 1.07221e-06 1.49969e-06 -1.5563e-06 -3.29244e-07 2.80338e-07
2402000 5.92482e-07 5.61053e-07 -1.83343e-07 1.06528e-07 4.97628e-07 2.11701e-07
2403000 3.67306e-07 1.60404e-06 6.4292e-07 -1.00814e-06 4.5092e-07 5.06527e-07
2404000 -1.24518e-06 -6.40882e-07 -3.48617e-07 -5.86604e-07 -3.85182e-07 -2.24431e-07
2405000 -2.47316e-06 -2.5828e-06 -1.30542e-06 8.81294e-08 -1.14496e-06 -8.56506e-07
2406000 -5.15244e-07 -7.19322e-07 -3.56046e-07 -1.13464e-07 -1.6087e-07 -8.70358e-08
2407000 1.22254e-06 2.431e-06 1.48078e-06 -1.29949e-06 6.5713e-07 6.87594e-07
2408000 3.07751e-06 2.98231e-06 2.43437e-06 -9.52595e-07 9.52043e-07 1.00665e-06
2409000 -8.53468e-07 -6.20413e-07 -9.45356e-07 1.50477e-07 6.2544e-08 -2.41684e-07
2410000 -1.00074e-06 -6.64575e-07 -6.67677e-07 1.74818e-07 -3.55019e-07 -2.81703e-07
2411000 -5.81878e-07 -6.87563e-07 -2.14913e-07 1.58891e-07 -3.5643e-07 -1.37533e-07
2412000 7.48716e-07 1.17839e-06 2.51189e-07 -4.92704e-07 7.53394e-07 3.13356e-07
2413000 9.34262e-07 1.49262e-06 1.74093e-06 -9.70506e-07 1.50255e-07 4.16945e-07
2414000 -9.62637e-07 -1.8934e-07 -2.9475e-07 -2.84312e-07 -3.60438e-07 -3.49527e-08
2415000 2.71557e-08 4.16439e-08 -4.23457e-07 1.90634e-07 3.67389e-07 2.08192e-08
2416000 1.06675e-06 -1.37754e-07 -4.03754e-07 8.36329e-07 5.16189e-07 -1.12498e-07
2417000 -7.55626e-07 1.00957e-08 2.83812e-07 -4.6648e-07 -3.84232e-07 -7.72984e-09
2418000 -1.34627e-06 -1.71195e-06 -1.5063e-06 7.56531e-07 -4.9077e-07 -2.47912e-07
2419000 -2.00475e-06 -1.48233e-06 -1.14174e-06 -5.49935e-07 -3.53256e-07 -4.54021e-07
2420000 -1.90163e-07 1.48902e-06 7.67169e-07 -1.1835e-06 1.11747e-07 4.17047e-07
2421000 -1.97441e-07 3.89351e-07 6.68266e-07 -7.17052e-07 -8.53823e-08 -7.19232e-08
2422000 -2.3668e-06 -1.27289e-06 -7.40228e-07 -5.64813e-07 -7.86495e-07 -3.58623e-07
2423000 6.21277e-07 -9.50533e-07 -1.17898e-06 1.79538e-06 3.14099e-08 -2.99365e-07
2424000 -6.21148e-07 3.98145e-07 6.76776e-07 -9.55309e-07 -3.26564e-07 2.06562e-07
2425000 -2.33397e-07 1.44202e-06 9.08235e-07 -1.30838e-06 1.60654e-07 4.37273e-07
2426000 -4.78368e-07 -9.4382e-07 -1.30614e-06 6.61029e-07 2.31594e-07 -2.47673e-07
2427000 -1.46348e-06 -1.27035e-06 -7.46308e-07 2.5315e-07 -5.82829e-07 -3.3326e-07
2428000 -5.1074e-07 -5.51187e-07 -1.95456e-07 3.48431e-08 -4.99803e-07 -3.33694e-07
2429000 4.56008e-07 1.69017e-06 1.02413e-06 -1.3442e-06 5.15152e-07 6.27569e-07
2430000 2.69655e-07 9.72948e-07 5.67256e-07 -3.52989e-07 4.00679e-08 1.55062e-07
2431000 -5.22725e-07 -1.4744e-06 -9.92979e-07 8.38897e-07 -2.28891e-07 -3.85292e-07
2432000 -2.80795e-06 -2.94427e-06 -2.54087e-06 6.44102e-07 -6.38225e-07 -8.16259e-07
2433000 -1.2018e-07 2.93349e-07 4.82499e-07 -2.38547e-07 -3.59518e-07 -7.19279e-08
2434000 1.01025e-06 2.95984e-06 1.67058e-06 -1.63426e-06 5.7978e-07 8.61175e-07
2435000 9.96364e-07 1.45345e-06 8.95259e-07 -4.37469e-07 3.25306e-07 5.06734e-07
2436000 -2.20857e-06 -1.12201e-06 -7.25076e-07 -1.60494e-07 -8.32405e-07 -2.24929e-07
2437000 -1.20232e-07 -1.18256e-06 -9.52753e-07 8.53743e-07 3.36868e-07 -3.83895e-07
2438000 2.23139e-07 4.84437e-07 3.86883e-07 -4.47527e-07 9.1934e-08 1.03344e-07
2439000 1.69508e-06 2.46546e-06 2.07628e-06 -1.04686e-06 5.38527e-07 7.05241e-07
2440000 -7.26875e-07 8.96598e-07 5.28081e-07 -1.43932e-06 -9.80649e-08 4.1867e-07
2441000 -1.56038e-06 -1.09181e-06 -1.28639e-06 3.75754e-08 -1.64582e-07 -4.35774e-07
2442000 -3.08111e-06 -1.47874e-06 -1.78464e-06 -7.13928e-07 -3.76186e-07 -3.53733e-07
2443000 1.34104e-07 -1.97724e-07 6.22961e-07 2.25719e-07 -5.64212e-07 -7.6145e-08
2444000 1.14257e-06 1.72416e-06 8.73633e-08 -2.03315e-07 8.4224e-07 5.82381e-07
2445000 4.19984e-07 1.39054e-06 1.31348e-06 -9.03177e-07 9.17009e-08 3.48418e-07
